pktiat_0,pktiat_1,pktiat_2,pktiat_3,pktiat_4,pktiat_5,pktiat_6,pktiat_7,pktiat_8,pktiat_9,type
0.0,0.0044019222259521484,0.0003190040588378906,2.002716064453125e-05,1.0967254638671875e-05,2.4080276489257812e-05,0.0001418590545654297,0.0012860298156738281,0.00018715858459472656,0.0026798248291015625,1
0.0,0.04625296592712402,0.0002999305725097656,4.696846008300781e-05,1.4066696166992188e-05,1.5020370483398438e-05,0.00012493133544921875,2.5033950805664062e-05,0.0005280971527099609,0.00016880035400390625,1
0.0,0.006942033767700195,0.0004968643188476562,1.71661376953125e-05,2.6941299438476562e-05,1.2874603271484375e-05,0.00014400482177734375,0.0011620521545410156,0.00016498565673828125,0.003857135772705078,1
0.0,0.006992816925048828,0.00046515464782714844,2.5033950805664062e-05,1.1920928955078125e-05,2.4080276489257812e-05,0.00016880035400390625,0.0013210773468017578,0.00015497207641601562,0.0034830570220947266,1
0.0,0.0039670467376708984,0.00047898292541503906,2.09808349609375e-05,3.1948089599609375e-05,1.6927719116210938e-05,0.0001399517059326172,0.0004792213439941406,0.00016999244689941406,0.003162860870361328,1
0.0,0.0040400028228759766,0.000576019287109375,1.0013580322265625e-05,8.106231689453125e-06,1.1920928955078125e-05,0.00010609626770019531,0.0010838508605957031,0.00016808509826660156,0.003014087677001953,1
0.0,0.0071980953216552734,0.0005269050598144531,0.00013589859008789062,0.0032281875610351562,0.0003209114074707031,0.0071299076080322266,0.003941059112548828,0.00028204917907714844,0.01186990737915039,1
0.0,0.007055997848510742,1.71661376953125e-05,0.00011801719665527344,0.00044083595275878906,0.0002620220184326172,0.0066680908203125,0.0036020278930664062,0.0002338886260986328,0.01552891731262207,1
0.0,0.013720035552978516,0.00033783912658691406,3.600120544433594e-05,1.3113021850585938e-05,2.002716064453125e-05,0.00017786026000976562,0.0009281635284423828,0.00019097328186035156,0.003648042678833008,1
0.0,0.007116079330444336,0.0004298686981201172,0.00017690658569335938,0.0003540515899658203,0.00017905235290527344,0.006947040557861328,0.003226041793823242,0.0002808570861816406,0.009814977645874023,1
0.0,0.017483949661254883,0.0005390644073486328,2.8133392333984375e-05,7.867813110351562e-06,1.1920928955078125e-05,0.0001652240753173828,0.0015859603881835938,0.0001628398895263672,0.0031490325927734375,1
0.0,0.004364967346191406,0.0006420612335205078,2.6941299438476562e-05,2.09808349609375e-05,9.059906005859375e-06,0.00014400482177734375,0.0021278858184814453,0.0001900196075439453,0.0030450820922851562,1
0.0,0.006883859634399414,0.0006830692291259766,3.1948089599609375e-05,2.9087066650390625e-05,1.1920928955078125e-05,0.00017714500427246094,0.0019099712371826172,0.00024390220642089844,0.004831075668334961,1
0.0,0.007261037826538086,0.00046706199645996094,2.288818359375e-05,1.0013580322265625e-05,1.9073486328125e-05,0.0002620220184326172,0.0013790130615234375,0.0002570152282714844,0.003453969955444336,1
0.0,0.004737138748168945,0.0004019737243652344,3.790855407714844e-05,1.0013580322265625e-05,8.106231689453125e-06,0.00019598007202148438,0.0007359981536865234,0.00021886825561523438,0.0034351348876953125,1
0.0,0.007117033004760742,0.0005168914794921875,3.0994415283203125e-05,1.4066696166992188e-05,3.2901763916015625e-05,0.0002009868621826172,0.0011219978332519531,0.0002460479736328125,0.0035359859466552734,1
0.0,0.004425048828125,0.0005640983581542969,2.193450927734375e-05,0.00012493133544921875,0.00024700164794921875,1.0967254638671875e-05,0.0004050731658935547,0.0021409988403320312,0.0001780986785888672,1
0.0,0.00727391242980957,0.0004761219024658203,3.3855438232421875e-05,1.0013580322265625e-05,9.059906005859375e-06,0.00019407272338867188,0.0005578994750976562,0.00013589859008789062,0.003704071044921875,1
0.0,0.004238128662109375,0.0005269050598144531,2.193450927734375e-05,1.1205673217773438e-05,1.8835067749023438e-05,0.00017595291137695312,0.0015370845794677734,0.0002391338348388672,0.004246950149536133,1
0.0,0.004422187805175781,0.0007889270782470703,3.1948089599609375e-05,1.0013580322265625e-05,9.059906005859375e-06,0.00023102760314941406,0.0025599002838134766,0.00022101402282714844,0.002978086471557617,1
0.0,0.005839109420776367,0.00038504600524902344,2.288818359375e-05,1.0013580322265625e-05,2.002716064453125e-05,0.00021409988403320312,0.0007338523864746094,0.0001850128173828125,0.003637075424194336,1
0.0,0.00420689582824707,0.0008511543273925781,3.1948089599609375e-05,3.2901763916015625e-05,1.5020370483398438e-05,0.00020194053649902344,0.002298116683959961,0.00022792816162109375,0.0034601688385009766,1
0.0,0.004539012908935547,0.0003800392150878906,2.09808349609375e-05,1.2874603271484375e-05,2.5033950805664062e-05,0.00014400482177734375,0.0006899833679199219,0.00012803077697753906,0.004336118698120117,1
0.0,0.0041010379791259766,0.00039386749267578125,2.8133392333984375e-05,1.5974044799804688e-05,2.193450927734375e-05,0.00016307830810546875,0.0009100437164306641,0.0002009868621826172,0.0030858516693115234,1
0.0,0.004183053970336914,0.0012271404266357422,3.0994415283203125e-05,1.0967254638671875e-05,1.1920928955078125e-05,0.00016689300537109375,0.0029120445251464844,0.0001461505889892578,0.003821849822998047,1
0.0,0.012701034545898438,0.0003769397735595703,1.6927719116210938e-05,3.790855407714844e-05,2.9087066650390625e-05,0.00011396408081054688,0.00011396408081054688,2.3126602172851562e-05,0.0009679794311523438,1
0.0,0.003957986831665039,0.0008258819580078125,5.1021575927734375e-05,1.4066696166992188e-05,1.9073486328125e-05,0.00020599365234375,0.0024230480194091797,0.0001850128173828125,0.005132913589477539,1
0.0,0.004608154296875,0.0003578662872314453,1.4066696166992188e-05,9.059906005859375e-06,1.6927719116210938e-05,0.00016808509826660156,0.0007219314575195312,0.000164031982421875,0.00333404541015625,1
0.0,0.004791975021362305,0.00036716461181640625,3.600120544433594e-05,1.0013580322265625e-05,1.0013580322265625e-05,0.0001609325408935547,4.887580871582031e-05,0.0007572174072265625,0.00032591819763183594,1
0.0,0.012849092483520508,0.0004189014434814453,2.09808349609375e-05,8.106231689453125e-06,1.9788742065429688e-05,0.00021910667419433594,0.001313924789428711,0.0001800060272216797,0.003885984420776367,1
0.0,0.004803180694580078,0.0006809234619140625,3.1948089599609375e-05,9.059906005859375e-06,7.867813110351562e-06,0.00016117095947265625,0.002508878707885742,0.00015997886657714844,0.0032711029052734375,1
0.0,0.014273881912231445,0.00034999847412109375,3.409385681152344e-05,1.0967254638671875e-05,8.106231689453125e-06,0.00013685226440429688,0.0008800029754638672,0.0003771781921386719,0.0036559104919433594,1
0.0,0.004588127136230469,0.00019693374633789062,2.002716064453125e-05,2.288818359375e-05,9.059906005859375e-06,0.0001659393310546875,0.0007860660552978516,0.0001709461212158203,0.003370046615600586,1
0.0,0.0037779808044433594,0.00041294097900390625,4.291534423828125e-05,1.4066696166992188e-05,1.1920928955078125e-05,0.0001461505889892578,0.0016088485717773438,0.00016617774963378906,0.0031998157501220703,1
0.0,0.004651069641113281,0.0005180835723876953,3.1948089599609375e-05,1.0967254638671875e-05,7.867813110351562e-06,0.000141143798828125,0.0007789134979248047,0.000225067138671875,0.0027310848236083984,1
0.0,0.003937959671020508,0.00044417381286621094,2.8848648071289062e-05,8.106231689453125e-06,7.867813110351562e-06,0.00018215179443359375,0.00109100341796875,0.0002357959747314453,0.004182100296020508,1
0.0,0.005242109298706055,0.0005929470062255859,0.00014209747314453125,0.0010418891906738281,0.00020194053649902344,0.0045511722564697266,0.003945827484130859,0.000225067138671875,0.01058506965637207,1
0.0,0.004812002182006836,0.0005779266357421875,1.811981201171875e-05,8.821487426757812e-06,1.811981201171875e-05,9.703636169433594e-05,0.0013768672943115234,0.0001361370086669922,0.0028929710388183594,1
0.0,0.014686107635498047,0.0008499622344970703,4.38690185546875e-05,1.0967254638671875e-05,9.059906005859375e-06,0.00023293495178222656,0.002370119094848633,0.0001850128173828125,0.0028350353240966797,1
0.0,0.016533851623535156,0.0007970333099365234,3.1948089599609375e-05,1.2159347534179688e-05,1.1920928955078125e-05,0.00015401840209960938,0.002841949462890625,0.000225067138671875,0.0035910606384277344,1
0.0,0.0041790008544921875,0.00042700767517089844,0.00012111663818359375,0.00013184547424316406,2.6226043701171875e-05,7.867813110351562e-06,0.00011396408081054688,0.0005669593811035156,0.00011301040649414062,1
0.0,0.005040884017944336,0.0003650188446044922,2.4080276489257812e-05,2.193450927734375e-05,8.106231689453125e-06,0.00010991096496582031,0.0012979507446289062,0.0001590251922607422,0.00333404541015625,1
0.0,0.003937959671020508,0.00033092498779296875,1.9073486328125e-05,9.059906005859375e-06,2.288818359375e-05,0.0001659393310546875,0.0006580352783203125,0.00017714500427246094,0.0028989315032958984,1
0.0,0.004010200500488281,0.0005009174346923828,2.09808349609375e-05,1.1920928955078125e-05,2.3126602172851562e-05,0.0001380443572998047,0.0009119510650634766,0.0001609325408935547,0.00481104850769043,1
0.0,0.0043659210205078125,2.5033950805664062e-05,0.0001690387725830078,0.00011491775512695312,2.3126602172851562e-05,1.0013580322265625e-05,0.00013685226440429688,0.0004811286926269531,0.00010800361633300781,1
0.0,0.002432107925415039,0.00042700767517089844,3.3855438232421875e-05,1.2159347534179688e-05,1.0967254638671875e-05,0.0001239776611328125,0.0011360645294189453,0.0001850128173828125,0.003237009048461914,1
0.0,0.004328012466430664,0.0007359981536865234,1.5020370483398438e-05,2.09808349609375e-05,9.059906005859375e-06,0.00015091896057128906,0.0025780200958251953,0.0002410411834716797,0.005833864212036133,1
0.0,0.0048980712890625,0.000904083251953125,3.695487976074219e-05,1.5974044799804688e-05,1.2874603271484375e-05,0.0001971721649169922,0.002964019775390625,0.00018978118896484375,0.003445148468017578,1
0.0,0.014495134353637695,0.0003349781036376953,3.3855438232421875e-05,1.5020370483398438e-05,1.5020370483398438e-05,0.00015211105346679688,0.0005240440368652344,0.00015282630920410156,0.003278017044067383,1
0.0,0.0048198699951171875,0.001528024673461914,0.0002970695495605469,0.0021240711212158203,0.0008068084716796875,0.0037691593170166016,0.005614042282104492,0.00028896331787109375,0.015913963317871094,1
0.0,0.007566928863525391,0.00030493736267089844,0.00015306472778320312,0.0001780986785888672,0.00021886825561523438,2.5033950805664062e-05,0.007181882858276367,0.00025916099548339844,1.5974044799804688e-05,1
0.0,0.004710197448730469,0.00033283233642578125,0.0001270771026611328,0.0005340576171875,0.0005259513854980469,1.5974044799804688e-05,0.004068136215209961,0.00072479248046875,1.71661376953125e-05,1
0.0,0.005199909210205078,0.0005249977111816406,2.5987625122070312e-05,1.9073486328125e-05,0.00013899803161621094,0.0016870498657226562,0.0002818107604980469,0.002515077590942383,0.00019407272338867188,1
0.0,0.007505178451538086,0.00038695335388183594,2.7894973754882812e-05,1.1920928955078125e-05,0.00017905235290527344,0.0005450248718261719,0.00019693374633789062,0.002766132354736328,0.0002269744873046875,1
0.0,0.010959148406982422,0.0005090236663818359,1.8835067749023438e-05,1.9073486328125e-05,9.107589721679688e-05,0.0012369155883789062,0.00021505355834960938,0.0026428699493408203,0.00024700164794921875,1
0.0,0.004842996597290039,0.0006718635559082031,3.0040740966796875e-05,8.106231689453125e-06,0.00019598007202148438,3.3855438232421875e-05,0.0021140575408935547,0.00027108192443847656,0.003103017807006836,1
0.0,0.00675201416015625,0.0005481243133544922,3.0040740966796875e-05,8.821487426757812e-06,0.00024199485778808594,0.0011730194091796875,0.00015211105346679688,0.0036220550537109375,0.0002148151397705078,1
0.0,0.00537419319152832,0.00047087669372558594,2.5033950805664062e-05,2.5033950805664062e-05,0.00020503997802734375,2.384185791015625e-05,1.0967254638671875e-05,0.0018591880798339844,0.00029587745666503906,1
0.0,0.007030963897705078,0.0005629062652587891,4.100799560546875e-05,1.3113021850585938e-05,0.0002338886260986328,0.0006661415100097656,0.0001888275146484375,0.003147125244140625,0.0002460479736328125,1
0.0,0.00508880615234375,0.0004980564117431641,2.09808349609375e-05,1.811981201171875e-05,0.0001800060272216797,0.0012028217315673828,0.00016021728515625,0.002797842025756836,0.00015306472778320312,1
0.0,0.00748896598815918,0.0003209114074707031,1.811981201171875e-05,1.1920928955078125e-05,1.4066696166992188e-05,0.00011491775512695312,1.5020370483398438e-05,0.0005509853363037109,0.00018596649169921875,1
0.0,0.005506038665771484,0.0004630088806152344,3.3855438232421875e-05,9.059906005859375e-06,0.00019812583923339844,0.0013518333435058594,0.0002970695495605469,0.002827882766723633,0.00020003318786621094,1
0.0,0.011695146560668945,0.00044989585876464844,2.09808349609375e-05,1.6927719116210938e-05,0.00022912025451660156,0.0012919902801513672,0.00021386146545410156,0.003184080123901367,0.00025391578674316406,1
0.0,0.0052831172943115234,0.0004000663757324219,3.0994415283203125e-05,1.1920928955078125e-05,0.00018906593322753906,0.0011599063873291016,0.0002770423889160156,0.0029859542846679688,0.0001990795135498047,1
0.0,0.005095958709716797,0.0007960796356201172,0.00019598007202148438,3.409385681152344e-05,1.3828277587890625e-05,0.0002009868621826172,0.0019521713256835938,0.0003139972686767578,0.003192901611328125,1
0.0,0.006743907928466797,0.0008070468902587891,3.504753112792969e-05,8.821487426757812e-06,0.0003101825714111328,0.0024569034576416016,0.0002410411834716797,0.003231048583984375,0.0002410411834716797,1
0.0,0.010645151138305664,0.0005939006805419922,2.9087066650390625e-05,9.059906005859375e-06,0.000186920166015625,1.4066696166992188e-05,6.699562072753906e-05,0.0010149478912353516,0.00023794174194335938,1
0.0,0.011332035064697266,0.0004999637603759766,5.0067901611328125e-05,1.2159347534179688e-05,0.00018477439880371094,1.621246337890625e-05,0.0011038780212402344,0.00013113021850585938,0.0032339096069335938,1
0.0,0.01061391830444336,0.00023508071899414062,1.5974044799804688e-05,1.9073486328125e-05,1.1920928955078125e-05,0.00010800361633300781,2.4080276489257812e-05,0.0009608268737792969,0.00011920928955078125,1
0.0,0.004968166351318359,0.0005068778991699219,2.3126602172851562e-05,1.7881393432617188e-05,0.0001881122589111328,2.002716064453125e-05,1.2874603271484375e-05,0.001210927963256836,0.00020003318786621094,1
0.0,0.00713801383972168,0.00039386749267578125,2.7179718017578125e-05,8.821487426757812e-06,0.00015211105346679688,0.0007100105285644531,0.00015497207641601562,0.0037109851837158203,0.0003941059112548828,1
0.0,0.004830837249755859,0.00040602684020996094,2.5987625122070312e-05,8.106231689453125e-06,0.0002598762512207031,0.0008549690246582031,0.0002110004425048828,0.0036611557006835938,0.00024700164794921875,1
0.0,0.007548093795776367,0.0002758502960205078,4.220008850097656e-05,1.4781951904296875e-05,0.00013518333435058594,0.0004839897155761719,0.0002238750457763672,0.003103017807006836,0.0002770423889160156,1
0.0,0.005424976348876953,0.00046181678771972656,2.9087066650390625e-05,8.106231689453125e-06,0.00014281272888183594,3.504753112792969e-05,3.600120544433594e-05,0.0011501312255859375,0.00011992454528808594,1
0.0,0.0049550533294677734,0.0005500316619873047,3.600120544433594e-05,1.5020370483398438e-05,0.00023794174194335938,0.0009391307830810547,0.00022983551025390625,0.002746105194091797,0.00017690658569335938,1
0.0,0.004906892776489258,0.00044798851013183594,2.1219253540039062e-05,1.8835067749023438e-05,0.0001990795135498047,0.0009310245513916016,0.0001919269561767578,0.0031061172485351562,0.0001800060272216797,1
0.0,0.004921913146972656,0.0005340576171875,3.0040740966796875e-05,1.1920928955078125e-05,0.00015687942504882812,1.5020370483398438e-05,1.71661376953125e-05,0.001544952392578125,0.00010204315185546875,1
0.0,0.005209922790527344,0.0005609989166259766,2.2172927856445312e-05,2.5987625122070312e-05,0.00015497207641601562,0.0016338825225830078,0.00018215179443359375,0.0029878616333007812,0.00019097328186035156,1
0.0,0.004960060119628906,0.0004878044128417969,2.5033950805664062e-05,1.3113021850585938e-05,9.059906005859375e-06,0.00029587745666503906,1.811981201171875e-05,0.0009679794311523438,0.0001838207244873047,1
0.0,0.006649017333984375,0.0004458427429199219,1.9073486328125e-05,1.6927719116210938e-05,0.00021505355834960938,0.00032210350036621094,0.0001590251922607422,0.0035669803619384766,0.0002949237823486328,1
0.0,0.00721287727355957,0.00036406517028808594,2.7894973754882812e-05,1.0013580322265625e-05,0.00024008750915527344,0.0007040500640869141,0.00027680397033691406,0.0027642250061035156,0.0002288818359375,1
0.0,0.01044607162475586,0.00040912628173828125,2.7894973754882812e-05,1.4066696166992188e-05,1.1920928955078125e-05,0.0002129077911376953,3.218650817871094e-05,0.0005810260772705078,0.00018286705017089844,1
0.0,0.00515294075012207,0.0006849765777587891,2.09808349609375e-05,8.106231689453125e-06,0.0002548694610595703,0.001850128173828125,0.00017189979553222656,0.0029039382934570312,0.0002429485321044922,1
0.0,0.005042076110839844,0.0003998279571533203,2.4080276489257812e-05,1.3113021850585938e-05,4.38690185546875e-05,8.416175842285156e-05,9.083747863769531e-05,0.0005910396575927734,0.00013399124145507812,1
0.0,0.005010128021240234,0.00037598609924316406,0.00011110305786132812,2.9802322387695312e-05,5.602836608886719e-05,0.00014710426330566406,0.0012178421020507812,0.00012922286987304688,0.0032567977905273438,1
0.0,0.005528926849365234,0.0004799365997314453,2.09808349609375e-05,1.9073486328125e-05,0.00023293495178222656,0.0012731552124023438,0.00020694732666015625,0.0029289722442626953,0.0002770423889160156,1
0.0,0.004998922348022461,0.0005340576171875,0.00010895729064941406,2.3126602172851562e-05,8.702278137207031e-05,9.989738464355469e-05,0.0015380382537841797,0.00011801719665527344,0.002763986587524414,1
0.0,0.0052950382232666016,0.00037789344787597656,9.202957153320312e-05,6.413459777832031e-05,2.5987625122070312e-05,0.00012493133544921875,0.0017669200897216797,0.00012803077697753906,0.00407099723815918,1
0.0,0.005197048187255859,0.00055694580078125,2.09808349609375e-05,1.9073486328125e-05,0.0002760887145996094,0.0010058879852294922,0.0001499652862548828,0.003314971923828125,0.00020599365234375,1
0.0,0.0049250125885009766,0.0004801750183105469,0.0001437664031982422,2.6226043701171875e-05,5.984306335449219e-05,0.00015401840209960938,0.0007441043853759766,0.0001678466796875,0.0028181076049804688,1
0.0,0.005295991897583008,0.0005230903625488281,3.1948089599609375e-05,9.059906005859375e-06,0.00019693374633789062,0.0009748935699462891,0.0002570152282714844,0.002813100814819336,0.00021791458129882812,1
0.0,0.005224943161010742,0.0004279613494873047,3.600120544433594e-05,1.5020370483398438e-05,0.00017905235290527344,0.0013668537139892578,0.0001380443572998047,0.003183126449584961,0.0003559589385986328,1
0.0,0.004929065704345703,0.0005669593811035156,1.6927719116210938e-05,1.0967254638671875e-05,0.000225067138671875,1.5020370483398438e-05,9.059906005859375e-06,0.0012059211730957031,0.00019311904907226562,1
0.0,0.0051610469818115234,0.0006029605865478516,2.002716064453125e-05,2.8848648071289062e-05,0.00014901161193847656,0.001661062240600586,0.00012612342834472656,0.0036628246307373047,0.00032711029052734375,1
0.0,0.0052089691162109375,0.0005929470062255859,2.5987625122070312e-05,2.288818359375e-05,0.00013899803161621094,0.0017151832580566406,0.00020194053649902344,0.0040590763092041016,0.00041484832763671875,1
0.0,0.011398077011108398,0.00045609474182128906,2.288818359375e-05,8.106231689453125e-06,0.00015878677368164062,0.0013120174407958984,0.0001671314239501953,0.0029358863830566406,0.0002620220184326172,1
0.0,0.004766941070556641,0.0005991458892822266,8.893013000488281e-05,1.0967254638671875e-05,7.510185241699219e-05,8.797645568847656e-05,0.001260995864868164,9.703636169433594e-05,0.0029408931732177734,1
0.0,0.01048588752746582,0.0004220008850097656,3.314018249511719e-05,9.059906005859375e-06,0.00022983551025390625,2.3126602172851562e-05,0.0011849403381347656,0.00021195411682128906,0.002843141555786133,1
0.0,0.005218982696533203,0.0003809928894042969,3.2901763916015625e-05,8.106231689453125e-06,0.0001850128173828125,0.001058816909790039,0.00013208389282226562,0.0038700103759765625,0.0003020763397216797,1
0.0,0.004868030548095703,0.00045180320739746094,2.4080276489257812e-05,2.5033950805664062e-05,1.0967254638671875e-05,0.00017404556274414062,2.6941299438476562e-05,0.0009410381317138672,0.0002579689025878906,1
0.0,0.005108833312988281,0.0006070137023925781,2.4080276489257812e-05,9.059906005859375e-06,0.0002570152282714844,0.000949859619140625,0.00020503997802734375,0.003654956817626953,0.00018405914306640625,1
0.0,0.0050928592681884766,0.00045800209045410156,4.100799560546875e-05,1.2159347534179688e-05,0.00019598007202148438,0.0010449886322021484,0.00030493736267089844,0.0033130645751953125,0.0002799034118652344,1
0.0,0.005072116851806641,0.0003619194030761719,8.893013000488281e-05,2.8133392333984375e-05,6.985664367675781e-05,6.103515625e-05,0.00013113021850585938,0.0011019706726074219,0.00013184547424316406,1
0.0,0.005446195602416992,0.0005049705505371094,3.3855438232421875e-05,9.059906005859375e-06,0.000186920166015625,0.0009100437164306641,0.00013899803161621094,0.004281044006347656,0.000370025634765625,1
0.0,0.0070378780364990234,0.0003631114959716797,2.09808349609375e-05,0.00012993812561035156,7.009506225585938e-05,0.00011992454528808594,0.0015320777893066406,0.0003228187561035156,0.002886056900024414,1
0.0,0.004945993423461914,0.000537872314453125,8.606910705566406e-05,1.811981201171875e-05,9.584426879882812e-05,0.00011897087097167969,0.0016531944274902344,0.00026798248291015625,0.0032279491424560547,1
0.0,0.007550954818725586,0.00037288665771484375,2.6941299438476562e-05,2.002716064453125e-05,0.00015807151794433594,0.00045299530029296875,0.0001239776611328125,0.0039250850677490234,0.0002219676971435547,1
0.0,0.005290031433105469,0.0006189346313476562,2.002716064453125e-05,2.193450927734375e-05,0.00011491775512695312,0.001789093017578125,0.00013709068298339844,0.003465890884399414,0.000225067138671875,1
0.0,0.0051729679107666016,0.0005168914794921875,2.2172927856445312e-05,1.8835067749023438e-05,0.00021505355834960938,0.0009028911590576172,0.00016617774963378906,0.0032389163970947266,0.00022792816162109375,1
0.0,0.004951953887939453,0.0006580352783203125,3.981590270996094e-05,1.1205673217773438e-05,0.00017189979553222656,0.0015969276428222656,0.0002181529998779297,0.0038208961486816406,0.00033092498779296875,1
0.0,0.007086992263793945,0.0009758472442626953,2.2172927856445312e-05,1.0013580322265625e-05,0.00024199485778808594,0.0023779869079589844,0.0002288818359375,0.0035619735717773438,0.00017905235290527344,1
0.0,0.010640859603881836,0.0004551410675048828,3.3855438232421875e-05,9.059906005859375e-06,0.00019216537475585938,2.09808349609375e-05,0.001161813735961914,0.0001480579376220703,0.0033121109008789062,1
0.0,0.005383014678955078,0.0005888938903808594,2.6941299438476562e-05,1.0013580322265625e-05,0.00013113021850585938,0.0005428791046142578,0.00018095970153808594,0.0031349658966064453,0.0002980232238769531,1
0.0,0.007209062576293945,0.000347137451171875,2.288818359375e-05,2.5987625122070312e-05,0.0001900196075439453,7.104873657226562e-05,0.0004239082336425781,0.00011801719665527344,0.0029020309448242188,1
0.0,0.010710954666137695,0.0005750656127929688,3.1948089599609375e-05,8.106231689453125e-06,0.00020503997802734375,2.5033950805664062e-05,0.00013184547424316406,0.0062100887298583984,0.0003249645233154297,1
0.0,0.005387067794799805,0.00045680999755859375,3.600120544433594e-05,1.4066696166992188e-05,0.00013399124145507812,0.0012829303741455078,0.000202178955078125,0.0026988983154296875,0.000308990478515625,1
0.0,0.00769495964050293,0.0017600059509277344,3.409385681152344e-05,1.5020370483398438e-05,9.298324584960938e-05,0.00011682510375976562,0.000102996826171875,0.0005621910095214844,0.00019788742065429688,1
0.0,0.007659912109375,0.0003418922424316406,2.5987625122070312e-05,8.106231689453125e-06,0.00016188621520996094,0.0004990100860595703,0.000225067138671875,0.005394935607910156,0.00030803680419921875,1
0.0,0.007003068923950195,0.00039196014404296875,2.5033950805664062e-05,2.5033950805664062e-05,0.00017595291137695312,0.0005540847778320312,0.00013303756713867188,0.0032019615173339844,0.000247955322265625,1
0.0,0.0066280364990234375,0.00025582313537597656,0.00011014938354492188,2.193450927734375e-05,0.00011396408081054688,0.00017714500427246094,0.0002639293670654297,0.00010895729064941406,0.0032830238342285156,1
0.0,0.005125999450683594,0.0005459785461425781,3.3855438232421875e-05,9.059906005859375e-06,8.511543273925781e-05,7.581710815429688e-05,0.00010013580322265625,0.0011019706726074219,0.00016498565673828125,1
0.0,0.007383823394775391,0.0005471706390380859,3.0994415283203125e-05,1.1920928955078125e-05,0.0001900196075439453,0.0008909702301025391,0.00018405914306640625,0.0028688907623291016,0.00021600723266601562,1
0.0,0.005074024200439453,0.00042891502380371094,2.5033950805664062e-05,1.4066696166992188e-05,0.00014400482177734375,3.3855438232421875e-05,1.6927719116210938e-05,0.0013620853424072266,0.0001590251922607422,1
0.0,0.005261898040771484,0.00044417381286621094,2.002716064453125e-05,1.8835067749023438e-05,0.00019598007202148438,0.0012311935424804688,0.00015592575073242188,0.004328012466430664,0.0003380775451660156,1
0.0,0.005110979080200195,0.0004570484161376953,2.193450927734375e-05,1.9073486328125e-05,6.9141387939453125e-06,0.00015091896057128906,1.9073486328125e-05,0.0013699531555175781,0.00015807151794433594,1
0.0,0.0051441192626953125,0.00040602684020996094,2.193450927734375e-05,1.1920928955078125e-05,1.1205673217773438e-05,0.0002288818359375,1.811981201171875e-05,0.0008778572082519531,0.00021910667419433594,1
