src_ip;sport;dst_ip;dport;proto;packets_count;start_time;end_time;duration;total_fiat;total_biat;iat_list;direction_list;pkt_len_list;f_pkts_num;b_pkts_num;min_fiat;max_fiat;min_biat;max_biat;mean_fiat;mean_biat;flow_packets_per_second;flow_bytes_per_second;f_min_pkt_size;f_max_pkt_size;f_mean_pkt_size;b_min_pkt_size;b_max_pkt_size;b_mean_pkt_size;is_closed;last_packet_time;diag_fiat;diag_step_fiat;diag_biat;diag_step_biat;diag_total;diag_steps;tcp_syn_count;tcp_ack_count;tcp_rst_count;tcp_psh_count;tcp_fin_count;tcp_urg_count;tcp_retr_count;ip_ttl_list;tcp_win_list;f_iat_list;b_iat_list;tcp_hs_skipped;entropy_list
10.212.64.107;56736;5.45.238.135;443;6;10;1690289065.778677;1690289077.682619;11.903942108154297;0.0124678611755371;0.0053780078887939;0.0,0.003896951675415039,0.005287885665893555,3.719329833984375e-05,2.47955322265625e-05,1.5020370483398438e-05,1.3113021850585938e-05,0.0001380443572998047,1.7881393432617188e-05,0.003036975860595703;1,-1,-1,-1,-1,-1,-1,1,1,1;583,66,1414,1414,1414,118,514,66,66,146;4;6;1.7881393432617188e-05;0.0094130039215087;1.3113021850585938e-05;0.0052878856658935;0.004155953725179;0.0010756015777587;0;487;66;583;215.25;66;1414;823.3333333333334;True;1690289077.682619;3,0,0,0,0,0,0,0,0,0;12.639972496032716;5,0,0,0,0,0,0,0,0,0;12.638208389282228;8,0,0,0,0,0,0,0,0,0;12.639972496032716;0;10;0;4;0;0;10;64,58,58,58,58,58,58,64,64,64;502,11,11,11,11,11,11,486,483,501;0.009413003921508789,1.7881393432617188e-05,0.003036975860595703;0.005287885665893555,3.719329833984375e-05,2.47955322265625e-05,1.5020370483398438e-05,1.3113021850585938e-05;True;5.910015409922192,0.0,5.764575681915357,6.303856189774735,6.283856189774735,5.58505510275648,6.203856189774734,0.0,0.0,5.8280559073332725
10.212.64.107;52018;5.255.211.194;443;6;10;1690289070.748056;1690289078.799573;8.051517009735107;0.0114610195159912;0.0011041164398193;0.0,0.00704193115234375,0.0003230571746826172,4.1961669921875e-05,1.3113021850585938e-05,1.0013580322265625e-05,0.00020599365234375,0.0005099773406982422,0.00018095970153808594,0.003134012222290039;1,-1,-1,-1,-1,-1,1,-1,1,1;583,66,1414,1414,1414,118,66,514,66,146;4;6;0.0006909370422363;0.0076360702514648;1.0013580322265623e-05;0.0007159709930419;0.0038203398386637;0.0002208232879638;1;720;66;583;215.25;66;1414;823.3333333333334;True;1690289078.799573;3,0,0,0,0,0,0,0,0,0;12.639972496032716;5,0,0,0,0,0,0,0,0,0;12.638208389282228;8,0,0,0,0,0,0,0,0,0;12.639972496032716;0;10;0;4;0;0;10;64,58,58,58,58,58,64,58,64,64;502,11,11,11,11,11,486,11,501,501;0.007636070251464844,0.0006909370422363281,0.003134012222290039;0.0003230571746826172,4.1961669921875e-05,1.3113021850585938e-05,1.0013580322265625e-05,0.0007159709930419922;True;5.832920350476722,0.0,5.760672086659726,6.2687584397314655,6.276307314753099,5.532076496945643,0.0,6.3087584397314656,0.0,5.962492001110314
10.212.64.107;52554;93.158.158.167;443;6;10;1690289119.194448;1690289128.187646;8.993197917938232;0.0115489959716796;0.0014460086822509;0.0,0.006889820098876953,0.0003211498260498047,3.600120544433594e-05,1.5974044799804688e-05,1.2874603271484375e-05,0.00019121170043945312,0.0008687973022460938,0.00019812583923339844,0.0030150413513183594;1,-1,-1,-1,-1,-1,1,-1,1,1;583,66,1414,1414,1414,118,66,514,66,146;4;6;0.0010669231414794;0.0074670314788818;1.2874603271484377e-05;0.0010600090026855;0.0038496653238932;0.0002892017364501;1;645;66;583;215.25;66;1414;823.3333333333334;True;1690289128.187646;3,0,0,0,0,0,0,0,0,0;12.639972496032716;5,0,0,0,0,0,0,0,0,0;12.638208389282228;8,0,0,0,0,0,0,0,0,0;12.639972496032716;0;10;0;4;0;0;10;64,58,58,58,58,58,64,58,64,64;502,11,11,11,11,11,486,11,501,501;0.007467031478881836,0.0010669231414794922,0.0030150413513183594;0.0003211498260498047,3.600120544433594e-05,1.5974044799804688e-05,1.2874603271484375e-05,0.0010600090026855469;True;5.816565630242726,0.0,5.844575681915359,6.2963073147531015,6.316307314753102,5.469670487371863,0.0,6.233660689688196,0.0,6.001807588956898
10.212.64.107;59336;93.158.162.220;443;6;10;1690289078.959194;1690289139.113694;60.1545000076294;0.0101971626281738;0.0026688575744628;0.0,0.004396200180053711,0.0008029937744140625,2.5987625122070312e-05,8.821487426757812e-06,1.9073486328125e-05,0.0001881122589111328,0.0016238689422607422,0.0001671314239501953,0.0029649734497070312;1,-1,-1,-1,-1,-1,1,-1,1,1;583,66,1414,1414,1414,118,66,514,66,146;4;6;0.0017910003662109;0.0054411888122558;8.821487426757812e-06;0.0018119812011718;0.0033990542093912;0.0005337715148925;0;96;66;583;215.25;66;1414;823.3333333333334;True;1690289139.113694;3,0,0,0,0,0,0,0,0,0;12.639972496032716;5,0,0,0,0,0,0,0,0,0;12.638208389282228;8,0,0,0,0,0,0,0,0,0;12.639972496032716;0;10;0;4;0;0;10;64,58,58,58,58,58,64,58,64,64;502,11,11,11,11,11,486,11,501,501;0.005441188812255859,0.0017910003662109375,0.0029649734497070312;0.0008029937744140625,2.5987625122070312e-05,8.821487426757812e-06,1.9073486328125e-05,0.001811981201171875;True;5.888018100519993,0.0,5.787222306980262,6.125113159965462,6.263856189774736,5.469670487371863,0.0,6.16120956470983,0.0,5.8374920011103155
10.212.64.107;51112;37.9.68.60;443;6;10;1690289087.360901;1690289147.5223;60.16139888763428;0.0111670494079589;0.0012650489807128;0.0,0.007155895233154297,0.00023508071899414062,2.288818359375e-05,1.1205673217773438e-05,2.288818359375e-05,0.0001399517059326172,0.0008330345153808594,0.00014209747314453125,0.0026040077209472656;1,-1,-1,-1,-1,-1,1,-1,1,1;583,66,1414,1414,1414,118,66,514,66,146;4;6;0.0009751319885253;0.0075879096984863;1.1205673217773438e-05;0.0009729862213134;0.0037223498026529;0.0002530097961425;0;96;66;583;215.25;66;1414;823.3333333333334;True;1690289147.5223;3,0,0,0,0,0,0,0,0,0;12.639972496032716;5,0,0,0,0,0,0,0,0,0;12.638208389282228;8,0,0,0,0,0,0,0,0,0;12.639972496032716;0;10;0;4;0;0;10;64,58,58,58,58,58,64,58,64,64;502,11,11,11,11,11,486,11,501,501;0.007587909698486328,0.0009751319885253906,0.0026040077209472656;0.00023508071899414062,2.288818359375e-05,1.1205673217773438e-05,2.288818359375e-05,0.0009729862213134766;True;5.961209564709829,0.0,5.812124556936993,6.3163073147531,6.343856189774736,5.58505510275648,0.0,6.307759785030367,0.0,6.037492001110314
10.212.64.107;45484;37.9.68.77;443;6;10;1690289142.41531;1690289149.36016;6.944850206375122;0.0117731094360351;0.0012018680572509;0.0,0.006879091262817383,0.00030493736267089844,2.193450927734375e-05,8.106231689453125e-06,2.002716064453125e-05,0.00015497207641601562,0.0006918907165527344,0.00013709068298339844,0.0035550594329833984;1,-1,-1,-1,-1,-1,1,-1,1,1;583,66,1414,1414,1414,118,66,514,66,146;4;6;0.0008289813995361;0.0073890686035156;8.106231689453125e-06;0.0008468627929687;0.0039243698120117;0.0002403736114501;1;835;66;583;215.25;66;1414;823.3333333333334;True;1690289149.36016;3,0,0,0,0,0,0,0,0,0;12.639972496032716;5,0,0,0,0,0,0,0,0,0;12.638208389282228;8,0,0,0,0,0,0,0,0,0;12.639972496032716;0;10;0;4;0;0;10;64,58,58,58,58,58,64,58,64,64;502,11,11,11,11,11,486,11,501,501;0.007389068603515625,0.0008289813995361328,0.0035550594329833984;0.00030493736267089844,2.193450927734375e-05,8.106231689453125e-06,2.002716064453125e-05,0.00084686279296875;True;5.884114505264362,0.0,5.912124556936995,6.363856189774737,6.423856189774737,5.623516641218019,0.0,6.308758439731467,0.0,6.071928094887356
10.212.64.107;53486;37.9.125.64;443;6;10;1690289093.0154;1690289153.188818;60.173418045043945;0.0121150016784667;0.0017769336700439;0.0,0.00704503059387207,0.0004730224609375,3.695487976074219e-05,1.0967254638671875e-05,2.5033950805664062e-05,0.00021982192993164062,0.0010111331939697266,0.00033402442932128906,0.002959012985229492;1,-1,-1,-1,-1,-1,1,-1,1,1;583,66,1414,1414,1414,118,66,514,66,146;4;6;0.001345157623291;0.0078108310699462;1.0967254638671877e-05;0.0012309551239013;0.0040383338928222;0.0003553867340087;0;96;66;583;215.25;66;1414;823.3333333333334;True;1690289153.188818;3,0,0,0,0,0,0,0,0,0;12.639972496032716;5,0,0,0,0,0,0,0,0,0;12.638208389282228;8,0,0,0,0,0,0,0,0,0;12.639972496032716;0;10;0;4;0;0;10;64,58,58,58,58,58,64,58,64,64;502,11,11,11,11,11,486,11,501,501;0.007810831069946289,0.0013451576232910156,0.002959012985229492;0.0004730224609375,3.695487976074219e-05,1.0967254638671875e-05,2.5033950805664062e-05,0.0012309551239013672;True;5.752920350476723,0.0,5.711604871628753,6.356307314753102,6.1963073147531,5.585055102756479,0.0,6.301209564709832,0.0,5.942371495179855
10.212.64.107;36518;213.180.206.65;443;6;10;1690289102.107565;1690289162.328376;60.22081112861633;0.013056993484497;0.0021839141845703;0.0,0.007436990737915039,0.00021386146545410156,2.002716064453125e-05,2.5033950805664062e-05,9.059906005859375e-06,0.00015091896057128906,0.0017650127410888672,0.00020813941955566406,0.0032279491424560547;1,-1,-1,-1,-1,-1,1,-1,1,1;583,66,1414,1414,1414,118,66,514,66,146;4;6;0.0019731521606445;0.0078558921813964;9.059906005859377e-06;0.0019159317016601;0.004352331161499;0.000436782836914;0;96;66;583;215.25;66;1414;823.3333333333334;True;1690289162.328376;3,0,0,0,0,0,0,0,0,0;12.639972496032716;5,0,0,0,0,0,0,0,0,0;12.638208389282228;8,0,0,0,0,0,0,0,0,0;12.639972496032716;0;10;0;4;0;0;10;64,58,58,58,58,58,64,58,64,64;502,11,11,11,11,11,486,11,501,501;0.007855892181396484,0.0019731521606445312,0.0032279491424560547;0.00021386146545410156,2.002716064453125e-05,2.5033950805664062e-05,9.059906005859375e-06,0.0019159317016601562;True;5.985113159965461,0.0,5.899673431958629,6.3487584397314665,6.276307314753101,5.54659356429494,0.0,6.396307314753101,0.0,5.784183719779185
10.212.64.107;51502;213.180.200.8;443;6;10;1690289111.153101;1690289171.398089;60.24498796463013;0.0040550231933593;0.0015070438385009;0.0,0.002413034439086914,0.0004749298095703125,3.1948089599609375e-05,1.1205673217773438e-05,0.00011181831359863281,2.3126602172851562e-05,0.0001399517059326172,0.0007140636444091797,0.00013494491577148438;1,-1,-1,-1,-1,-1,1,1,-1,1;583,66,1414,1414,1414,118,66,66,514,66;4;6;0.0001399517059326;0.003066062927246;1.1205673217773438e-05;0.0008771419525146;0.0013516743977864;0.0003014087677001;0;94;66;583;195.25;66;1414;823.3333333333334;True;1690289171.398089;3,0,0,0,0,0,0,0,0,0;12.639972496032716;5,0,0,0,0,0,0,0,0,0;12.638208389282228;8,0,0,0,0,0,0,0,0,0;12.639972496032716;0;10;0;3;0;0;10;64,58,58,58,58,58,64,64,58,64;502,11,11,11,11,11,489,501,11,501;0.0030660629272460938,0.0001399517059326172,0.0008490085601806641;0.0004749298095703125,3.1948089599609375e-05,1.1205673217773438e-05,0.00011181831359863281,0.0008771419525146484;True;5.944114505264362,0.0,5.819673431958627,6.288758439731465,6.2763073147531,5.508132025833402,0.0,0.0,6.328758439731466,0.0
10.212.64.107;38542;37.9.68.29;443;6;10;1690289176.17562;1690289185.143355;8.967734813690186;0.0108850002288818;0.0010910034179687;0.0,0.007052898406982422,0.0002791881561279297,2.193450927734375e-05,2.5033950805664062e-05,1.0967254638671875e-05,0.00013494491577148438,0.0006189346313476562,9.918212890625e-05,0.002641916275024414;1,-1,-1,-1,-1,-1,1,-1,1,1;583,66,1414,1414,1414,118,66,514,66,146;4;6;0.0007181167602539;0.0075249671936035;1.0967254638671877e-05;0.0007538795471191;0.0036283334096272;0.0002182006835937;1;646;66;583;215.25;66;1414;823.3333333333334;True;1690289185.143355;3,0,0,0,0,0,0,0,0,0;12.639972496032716;5,0,0,0,0,0,0,0,0,0;12.638208389282228;8,0,0,0,0,0,0,0,0,0;12.639972496032716;0;10;0;4;0;0;10;64,58,58,58,58,58,64,58,64,64;502,11,11,11,11,11,486,11,501,501;0.007524967193603516,0.0007181167602539062,0.002641916275024414;0.0002791881561279297,2.193450927734375e-05,2.5033950805664062e-05,1.0967254638671875e-05,0.0007538795471191406;True;5.889016755221091,0.0,5.771014064623291,6.261209564709831,6.241209564709831,5.392747410448785,0.0,6.188758439731465,0.0,5.912492001110315
