src_ip;sport;dst_ip;dport;proto;packets_count;start_time;end_time;duration;total_fiat;total_biat;iat_list;direction_list;pkt_len_list;f_pkts_num;b_pkts_num;min_fiat;max_fiat;min_biat;max_biat;mean_fiat;mean_biat;flow_packets_per_second;flow_bytes_per_second;f_min_pkt_size;f_max_pkt_size;f_mean_pkt_size;b_min_pkt_size;b_max_pkt_size;b_mean_pkt_size;is_closed;last_packet_time;diag_fiat;diag_step_fiat;diag_biat;diag_step_biat;diag_total;diag_steps;tcp_syn_count;tcp_ack_count;tcp_rst_count;tcp_psh_count;tcp_fin_count;tcp_urg_count;tcp_retr_count;ip_ttl_list;tcp_win_list;f_iat_list;b_iat_list;tcp_hs_skipped;entropy_list
10.34.1.22;53042;93.158.158.139;443;6;10;1690451131.449338;1690451191.560378;60.111040115356445;0.015064001083374;0.0011048316955566;0.0,0.010782003402709961,0.0004718303680419922,2.5033950805664062e-05,2.3126602172851562e-05,0.00016379356384277344,0.0004210472106933594,0.0001270771026611328,0.0028450489044189453,0.00020503997802734375;1,-1,-1,-1,-1,1,-1,1,1,1;583,66,1462,1462,1370,66,514,66,146,1434;5;5;0.0002050399780273;0.0114657878875732;2.312660217285156e-05;0.0005848407745361;0.0037660002708435;0.0002762079238891;0;119;66;1434;459.0;66;1462;974.8;True;1690451191.560378;4,0,0,0,0,0,0,0,0,0;28.767490005493165;4,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;4;0;0;10;64,55,55,55,55,64,55,64,64,64;502,11,11,11,11,489,11,501,501,501;0.011465787887573242,0.0005481243133544922,0.0028450489044189453,0.00020503997802734375;0.0004718303680419922,2.5033950805664062e-05,2.3126602172851562e-05,0.0005848407745361328;True;5.916565630242726,0.0,5.873123211638092,6.336307314753101,6.2363073147531,0.0,6.288758439731466,0.0,5.853055907333271,6.261209564709831
10.34.1.22;35588;141.8.157.88;443;6;10;1690451007.720006;1690451196.769382;189.0493760108948;0.010509967803955;0.0019869804382324;0.0,0.004964113235473633,0.0019199848175048828,2.6941299438476562e-05,1.6927719116210938e-05,1.0967254638671875e-05,1.2159347534179688e-05,0.00015997886657714844,3.0040740966796875e-05,0.003368854522705078;1,-1,-1,-1,-1,-1,-1,1,1,1;583,66,1462,1462,70,1462,193,66,66,159;4;6;3.0040740966796875e-05;0.0071110725402832;1.0967254638671877e-05;0.0019199848175048;0.0035033226013183;0.0003973960876464;0;29;66;583;218.5;66;1462;785.8333333333334;True;1690451196.769382;3,0,0,0,0,0,0,0,0,0;28.767490005493165;5,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;3;0;0;10;64,55,55,55,55,55,55,64,64,64;502,11,11,11,11,11,11,493,482,501;0.007111072540283203,3.0040740966796875e-05,0.003368854522705078;0.0019199848175048828,2.6941299438476562e-05,1.6927719116210938e-05,1.0967254638671875e-05,1.2159347534179688e-05;True;5.961467880199459,0.0,4.930129268470743,6.081209564709829,2.0,6.268758439731466,6.208758439731465,0.0,0.0,5.564588474023999
10.34.1.22;60870;37.9.68.214;443;6;10;1690451177.787354;1690451197.04462;19.2572660446167;0.0156970024108886;0.0154519081115722;0.0,0.010785102844238281,0.0018758773803710938,1.6927719116210938e-05,7.152557373046875e-06,1.2874603271484375e-05,0.00015401840209960938,0.002657175064086914,0.00018787384033203125,0.010540008544921875;1,-1,-1,-1,-1,-1,1,1,1,-1;583,66,1462,1462,1462,197,66,159,708,66;4;6;0.000187873840332;0.0128519535064697;7.152557373046875e-06;0.0135390758514404;0.0052323341369628;0.0030903816223144;0;323;66;708;379.0;66;1462;785.8333333333334;True;1690451197.04462;3,0,0,0,0,0,0,0,0,0;28.767490005493165;5,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;4;0;0;10;64,55,55,55,55,55,64,64,64,55;502,11,11,11,11,11,484,501,501,12;0.012851953506469727,0.002657175064086914,0.00018787384033203125;0.0018758773803710938,1.6927719116210938e-05,7.152557373046875e-06,1.2874603271484375e-05,0.01353907585144043;True;5.961209564709829,0.0,4.875031518427473,6.081209564709829,6.296307314753101,6.273660689688197,0.0,5.588939683771208,5.996307314753099,0.0
10.34.1.22;40478;213.180.207.216;443;6;10;1690451118.052918;1690451198.795075;80.74215698242188;0.0152599811553955;0.0011940002441406;0.0,0.010658979415893555,0.00035691261291503906,0.0001270771026611328,2.288818359375e-05,1.5020370483398438e-05,0.00011992454528808594,0.0005521774291992188,0.00010585784912109375,0.0033011436462402344;1,-1,-1,-1,1,-1,1,-1,1,1;583,66,1464,1462,66,1368,66,514,66,146;5;5;0.0001349449157714;0.0111658573150634;3.790855407714844e-05;0.0006721019744873;0.0038149952888488;0.0002985000610351;0;71;66;583;185.4;66;1464;974.8;True;1690451198.795075;4,0,0,0,0,0,0,0,0,0;28.767490005493165;4,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;4;0;0;10;64,55,55,55,64,55,64,55,64,64;502,11,11,11,501,11,496,11,501,501;0.011165857315063477,0.00013494491577148438,0.0006580352783203125,0.0033011436462402344;0.00035691261291503906,0.0001270771026611328,3.790855407714844e-05,0.0006721019744873047;True;5.900210910008728,0.0,5.791604871628754,6.403856189774737,0.0,6.3363073147531015,0.0,6.303856189774735,0.0,5.868619813556228
10.34.1.22;38104;141.8.156.0;443;6;10;1690451081.531508;1690451202.41084;120.87933206558228;0.0127909183502197;0.0061678886413574;0.0,0.004878044128417969,0.00017380714416503906,0.00010919570922851562,0.00017499923706054688,0.00018787384033203125,0.0048770904541015625,0.0006449222564697266,0.0015048980712890625,0.00024008750915527344;1,-1,-1,1,1,1,-1,-1,1,1;615,66,222,66,117,706,66,602,808,1434;6;4;0.0001749992370605;0.0070269107818603;0.000173807144165;0.0053491592407226;0.0025581836700439;0.0020559628804524;0;38;66;1434;624.3333333333334;66;602;239.0;True;1690451202.41084;5,0,0,0,0,0,0,0,0,0;28.767490005493165;3,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;6;0;0;10;64,54,54,64,64,64,54,54,64,64;502,11,11,501,501,501,12,12,501,501;0.0051610469818115234,0.00017499923706054688,0.00018787384033203125,0.0070269107818603516,0.00024008750915527344;0.00017380714416503906,0.005349159240722656,0.0006449222564697266;True;5.9814678801994585,0.0,5.901467880199459,0.0,4.636564137592862,6.179792470209068,0.0,6.283856189774736,6.147341345230703,6.057145845144163
10.34.1.22;57928;5.45.236.71;443;6;10;1690451145.842082;1690451205.915154;60.07307195663452;0.0097661018371582;0.0023398399353027;0.0,0.007325172424316406,0.0007560253143310547,1.5974044799804688e-05,8.821487426757812e-06,6.198883056640625e-06,0.00011086463928222656,1.9073486328125e-05,0.001422882080078125,0.0001010894775390625;1,-1,-1,-1,-1,-1,1,1,-1,1;583,66,1462,1462,70,1366,66,66,514,66;4;6;1.9073486328125e-05;0.0082230567932128;6.198883056640625e-06;0.0015528202056884;0.0032553672790527;0.0004679679870605;0;95;66;583;195.25;66;1462;823.3333333333334;True;1690451205.915154;3,0,0,0,0,0,0,0,0,0;28.767490005493165;5,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;3;0;0;10;64,54,54,54,54,54,64,64,54,64;502,11,11,11,11,11,493,485,11,501;0.00822305679321289,1.9073486328125e-05,0.0015239715576171875;0.0007560253143310547,1.5974044799804688e-05,8.821487426757812e-06,6.198883056640625e-06,0.0015528202056884766;True;5.972662034987096,0.0,5.867222306980262,6.2763073147531,1.5,6.2687584397314655,0.0,0.0,6.328758439731467,0.0
10.34.1.22;48492;37.9.68.200;443;6;10;1690451087.471369;1690451208.323243;120.8518738746643;0.0172469615936279;0.0171990394592285;0.0,0.01048898696899414,0.002516031265258789,1.9073486328125e-05,1.1920928955078125e-05,7.152557373046875e-06,0.00019788742065429688,0.003756999969482422,0.00024890899658203125,0.010441064834594727;1,-1,-1,-1,-1,-1,1,1,1,-1;583,66,1462,1462,1462,197,66,159,706,356;4;6;0.000248908996582;0.0132410526275634;7.152557373046875e-06;0.0146448612213134;0.0057489871978759;0.0034398078918457;0;53;66;706;378.5;66;1462;834.1666666666666;True;1690451208.323243;3,0,0,0,0,0,0,0,0,0;28.767490005493165;5,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;5;0;0;10;64,55,55,55,55,55,64,64,64,55;502,11,11,11,11,11,484,501,501,11;0.013241052627563477,0.003756999969482422,0.00024890899658203125;0.002516031265258789,1.9073486328125e-05,1.1920928955078125e-05,7.152557373046875e-06,0.014644861221313477;True;5.944114505264362,0.0,4.922580393449109,6.081209564709829,6.296307314753101,6.253660689688196,0.0,5.623833366543644,6.099792470209068,6.14021091000873
10.34.1.22;60978;77.88.33.151;443;6;10;1690451151.880847;1690451211.952591;60.071743965148926;0.0211269855499267;0.001068115234375;0.0,0.0077419281005859375,0.00038814544677734375,7.200241088867188e-05,5.984306335449219e-05,0.00047016143798828125,7.796287536621094e-05,0.0004138946533203125,0.011320114135742188,0.0005829334259033203;1,-1,-1,-1,-1,1,-1,1,1,1;583,66,1462,1462,1370,66,514,66,146,1434;5;5;0.0004918575286865;0.0113201141357421;5.984306335449219e-05;0.0005481243133544;0.0052817463874816;0.0002670288085937;0;119;66;1434;459.0;66;1462;974.8;True;1690451211.952591;4,0,0,0,0,0,0,0,0,0;28.767490005493165;4,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;4;0;0;10;64,54,54,54,54,64,54,64,64,64;502,11,11,11,11,489,11,501,501,501;0.008732080459594727,0.0004918575286865234,0.011320114135742188,0.0005829334259033203;0.00038814544677734375,7.200241088867188e-05,5.984306335449219e-05,0.0005481243133544922;True;5.873919005177822,0.0,5.880672086659728,6.248758439731466,6.261209564709832,0.0,6.3638561897747365,0.0,6.001807588956897,6.261209564709832
10.34.1.22;37776;5.45.195.141;443;6;10;1690451093.405746;1690451214.355767;120.95002102851868;0.0117139816284179;0.0012879371643066;0.0,0.0072820186614990234,0.001168966293334961,2.4080276489257812e-05,7.486343383789062e-05,2.002716064453125e-05,0.00011301040649414062,1.5020370483398438e-05,0.0027799606323242188,0.00023603439331054688;1,-1,-1,-1,-1,-1,1,1,1,1;583,66,1464,1464,1366,289,66,66,159,706;5;5;1.5020370483398438e-05;0.0086829662322998;2.002716064453125e-05;0.0011689662933349;0.0029284954071044;0.0003219842910766;0;51;66;706;316.0;66;1464;929.8;True;1690451214.355767;4,0,0,0,0,0,0,0,0,0;28.767490005493165;4,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;5;0;0;10;64,54,54,54,54,54,64,64,64,64;502,11,11,11,11,11,489,488,501,501;0.008682966232299805,1.5020370483398438e-05,0.0027799606323242188,0.00023603439331054688;0.001168966293334961,2.4080276489257812e-05,7.486343383789062e-05,2.002716064453125e-05;True;5.952662034987095,0.0,4.837389939125688,6.081209564709829,6.268758439731466,6.2687584397314655,0.0,0.0,5.597056753686947,6.1046947201657975
10.34.1.22;51144;87.250.241.17;443;6;10;1690451100.354817;1690451221.020705;120.66588807106018;0.0134260654449462;0.0060880184173583;0.0,0.004958152770996094,5.602836608886719e-05,0.00015783309936523438,0.00016307830810546875,0.00024890899658203125,0.004873037338256836,0.0005891323089599609,0.0019838809967041016,0.0003960132598876953;1,-1,-1,1,1,1,-1,-1,1,1;615,66,222,66,117,708,66,602,809,1434;6;4;0.0001630783081054;0.0074460506439208;5.602836608886719e-05;0.0054428577423095;0.0026852130889892;0.0020293394724527;0;38;66;1434;624.8333333333334;66;602;239.0;True;1690451221.020705;5,0,0,0,0,0,0,0,0,0;28.767490005493165;3,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;6;0;0;10;64,55,55,64,64,64,55,55,64,64;502,11,11,501,501,501,12,12,501,501;0.005172014236450195,0.00016307830810546875,0.00024890899658203125,0.0074460506439208984,0.0003960132598876953;5.602836608886719e-05,0.00544285774230957,0.0005891323089599609;True;5.780469225498359,0.0,5.964114505264363,0.0,4.6925396860688116,6.084694720165798,0.0,6.241209564709831,6.043856189774734,6.032243595187431
10.34.1.22;37020;141.8.157.96;443;6;10;1690451106.133213;1690451227.029902;120.89668893814088;0.0125510692596435;0.0127148628234863;0.0,0.004979133605957031,0.004539012908935547,3.0994415283203125e-05,1.0967254638671875e-05,1.0013580322265625e-05,0.0001900196075439453,0.002640962600708008,0.0001499652862548828,0.005142927169799805;1,-1,-1,-1,-1,-1,1,1,1,-1;583,66,1462,1462,1462,197,66,159,706,356;4;6;0.0001499652862548;0.0097601413726806;1.0013580322265623e-05;0.0081238746643066;0.0041836897532145;0.0025429725646972;0;53;66;706;378.5;66;1462;834.1666666666666;True;1690451227.029902;3,0,0,0,0,0,0,0,0,0;28.767490005493165;5,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;5;0;0;10;64,54,54,54,54,54,64,64,64,54;502,11,11,11,11,11,484,501,501,11;0.009760141372680664,0.002640962600708008,0.0001499652862548828;0.004539012908935547,3.0994415283203125e-05,1.0967254638671875e-05,1.0013580322265625e-05,0.00812387466430664;True;5.896565630242727,0.0,4.902580393449108,6.081209564709829,6.296307314753101,6.1763073147531,0.0,5.501394420867163,6.147341345230703,6.148758439731465
10.34.1.22;56800;37.9.68.14;443;6;10;1690451168.097368;1690451228.189731;60.09236288070679;0.0117890834808349;0.0014500617980957;0.0,0.010216951370239258,0.00042700767517089844,1.3113021850585938e-05,1.7881393432617188e-05,1.1205673217773438e-05,0.00015497207641601562,1.0967254638671875e-05,0.0008149147033691406,0.0001220703125;1,-1,-1,-1,-1,-1,1,1,-1,1;583,66,1462,1462,70,1366,66,66,514,66;4;6;1.0967254638671877e-05;0.0108411312103271;1.1205673217773438e-05;0.0009808540344238;0.0039296944936116;0.0002900123596191;0;95;66;583;195.25;66;1462;823.3333333333334;True;1690451228.189731;3,0,0,0,0,0,0,0,0,0;28.767490005493165;5,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;3;0;0;10;64,54,54,54,54,54,64,64,54,64;502,11,11,11,11,11,493,485,11,501;0.010841131210327148,1.0967254638671875e-05,0.0009369850158691406;0.00042700767517089844,1.3113021850585938e-05,1.7881393432617188e-05,1.1205673217773438e-05,0.0009808540344238281;True;5.890015409922191,0.0,5.760672086659726,6.336307314753101,2.0,6.193660689688195,0.0,0.0,6.276307314753101,0.0
10.34.1.22;48252;141.8.180.172;443;6;10;1690451174.088351;1690451234.20392;60.11556887626648;0.0153028964996337;0.001054048538208;0.0,0.010571956634521484,0.00027298927307128906,2.7894973754882812e-05,9.059906005859375e-06,0.00014090538024902344,0.0006031990051269531,0.0001327991485595703,0.0033512115478515625,0.00019288063049316406;1,-1,-1,-1,-1,1,-1,1,1,1;583,66,1462,1462,1370,66,514,66,146,1434;5;5;0.0001928806304931;0.0110228061676025;9.059906005859377e-06;0.0007441043853759;0.0038257241249084;0.000263512134552;0;119;66;1434;459.0;66;1462;974.8;True;1690451234.20392;4,0,0,0,0,0,0,0,0,0;28.767490005493165;4,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;4;0;0;10;64,55,55,55,55,64,55,64,64,64;502,11,11,11,11,489,11,501,501,501;0.011022806167602539,0.0007359981536865234,0.0033512115478515625,0.00019288063049316406;0.00027298927307128906,2.7894973754882812e-05,9.059906005859375e-06,0.0007441043853759766;True;5.89001540992219,0.0,5.852124556936993,6.2563073147531,6.3363073147531015,0.0,6.2763073147531,0.0,5.818619813556228,6.261209564709831
10.34.1.22;41450;141.8.156.30;443;6;10;1690451115.872249;1690451237.031133;121.15888404846191;0.0124318599700927;0.003242015838623;0.0,0.004781007766723633,0.0030739307403564453,0.0001418590545654297,1.5020370483398438e-05,1.1205673217773438e-05,7.295608520507812e-05,8.58306884765625e-05,2.09808349609375e-05,0.004229068756103516;1,-1,-1,-1,-1,-1,1,1,1,1;583,66,1464,1462,1368,289,66,66,66,159;5;5;2.09808349609375e-05;0.0080959796905517;1.1205673217773438e-05;0.0030739307403564;0.0031079649925231;0.0008105039596557;0;46;66;583;188.0;66;1464;929.8;True;1690451237.031133;4,0,0,0,0,0,0,0,0,0;28.767490005493165;4,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;4;0;0;10;64,54,54,54,54,54,64,64,64,64;502,11,11,11,11,11,501,488,487,501;0.008095979690551758,8.58306884765625e-05,2.09808349609375e-05,0.004229068756103516;0.0030739307403564453,0.0001418590545654297,1.5020370483398438e-05,1.1205673217773438e-05;True;5.822466534900557,0.0,4.875031518427473,6.081209564709829,6.288758439731467,6.343856189774736,0.0,0.0,0.0,5.683078259063288
10.34.1.22;48638;5.255.228.133;443;6;10;1690451181.717793;1690451241.842554;60.12476110458374;0.0195860862731933;0.002436876296997;0.0,0.01129603385925293,0.0005519390106201172,5.507469177246094e-05,1.7881393432617188e-05,0.00032806396484375,0.001483917236328125,0.0003361701965332031,0.005045890808105469,0.0004711151123046875;1,-1,-1,-1,-1,1,-1,1,1,1;583,66,1462,1462,1370,66,514,66,146,1434;5;5;0.0004711151123046;0.0122489929199218;1.7881393432617188e-05;0.0018119812011718;0.0048965215682983;0.0006092190742492;0;119;66;1434;459.0;66;1462;974.8;True;1690451241.842554;4,0,0,0,0,0,0,0,0,0;28.767490005493165;4,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;4;0;0;10;64,54,54,54,54,64,54,64,64,64;502,11,11,11,11,489,11,501,501,501;0.012248992919921875,0.0018200874328613281,0.005045890808105469,0.0004711151123046875;0.0005519390106201172,5.507469177246094e-05,1.7881393432617188e-05,0.001811981201171875;True;5.793660689688193,0.0,5.859673431958629,6.476307314753103,6.1887584397314646,0.0,6.240210910008732,0.0,5.92192809488736,6.2963073147531015
10.34.1.22;37150;5.45.195.143;443;6;10;1690451121.89025;1690451243.170403;121.28015303611755;0.0127360820770263;0.0124011039733886;0.0,0.007683992385864258,0.0009801387786865234,1.6927719116210938e-05,9.059906005859375e-06,1.9073486328125e-05,9.989738464355469e-05,0.0036630630493164062,0.0002639293670654297,0.0073490142822265625;1,-1,-1,-1,-1,-1,1,1,1,-1;583,66,1462,1462,1462,197,66,159,706,66;4;6;0.0002639293670654;0.0088090896606445;9.059906005859377e-06;0.0113759040832519;0.0042453606923421;0.0024802207946777;0;51;66;706;378.5;66;1462;785.8333333333334;True;1690451243.170403;3,0,0,0,0,0,0,0,0,0;28.767490005493165;5,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;4;0;0;10;64,55,55,55,55,55,64,64,64,55;502,11,11,11,11,11,484,501,501,12;0.008809089660644531,0.0036630630493164062,0.0002639293670654297;0.0009801387786865234,1.6927719116210938e-05,9.059906005859375e-06,1.9073486328125e-05,0.011375904083251953;True;5.94511315996546,0.0,4.875031518427473,6.081209564709829,6.296307314753101,6.423856189774736,0.0,5.618562130031032,6.123856189774735,0.0
10.34.1.22;33752;77.88.33.197;443;6;10;1690451185.004095;1690451245.091446;60.087350845336914;0.0144429206848144;0.000931978225708;0.0,0.0076029300689697266,0.00033092498779296875,2.2172927856445312e-05,6.9141387939453125e-06,0.00011396408081054688,0.00045800209045410156,0.00011491775512695312,0.005557060241699219,0.00023603439331054688;1,-1,-1,-1,-1,1,-1,1,1,1;583,66,1462,1462,1370,66,514,66,146,1434;5;5;0.0002360343933105;0.0080769062042236;6.9141387939453125e-06;0.0005719661712646;0.0036107301712036;0.000232994556427;0;119;66;1434;459.0;66;1462;974.8;True;1690451245.091446;4,0,0,0,0,0,0,0,0,0;28.767490005493165;4,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;4;0;0;10;64,54,54,54,54,64,54,64,64,64;502,11,11,11,11,489,11,501,501,501;0.008076906204223633,0.0005729198455810547,0.005557060241699219,0.00023603439331054688;0.00033092498779296875,2.2172927856445312e-05,6.9141387939453125e-06,0.0005719661712646484;True;5.817564284943825,0.0,5.781467880199458,6.356307314753101,6.388758439731467,0.0,6.4038561897747375,0.0,5.837492001110316,6.3363073147531015
10.34.1.22;47076;37.9.68.253;443;6;10;1690451128.499696;1690451249.964853;121.46515703201294;0.0162661075592041;0.0012600421905517;0.0,0.010698080062866211,0.0011920928955078125,3.695487976074219e-05,1.2874603271484375e-05,1.811981201171875e-05,0.00015687942504882812,2.4080276489257812e-05,0.003815889358520508,0.00031113624572753906;1,-1,-1,-1,-1,-1,1,1,1,1;583,66,1462,1462,1370,289,66,66,159,708;5;5;2.408027648925781e-05;0.0121150016784667;1.2874603271484377e-05;0.0011920928955078;0.004066526889801;0.0003150105476379;0;51;66;708;316.4;66;1462;929.8;True;1690451249.964853;4,0,0,0,0,0,0,0,0,0;28.767490005493165;4,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;5;0;0;10;64,54,54,54,54,54,64,64,64,64;502,11,11,11,11,11,489,488,501,501;0.012115001678466797,2.4080276489257812e-05,0.003815889358520508,0.00031113624572753906;0.0011920928955078125,3.695487976074219e-05,1.2874603271484375e-05,1.811981201171875e-05;True;5.940210910008729,0.0,4.823997487949871,6.081209564709829,6.296307314753101,6.236307314753099,0.0,0.0,5.493277350951426,6.179792470209069
10.34.1.22;38604;37.9.68.194;443;6;10;1690451135.482776;1690451257.898139;122.415363073349;0.0123310089111328;0.0020451545715332;0.0,0.01007986068725586,0.001990079879760742,2.9087066650390625e-05,7.867813110351562e-06,5.9604644775390625e-06,1.2159347534179688e-05,0.00017786026000976562,1.811981201171875e-05,1.0013580322265625e-05;1,-1,-1,-1,-1,-1,-1,1,1,1;583,66,1462,1462,70,1366,289,66,66,66;4;6;1.0013580322265623e-05;0.0123028755187988;5.960464477539063e-06;0.0019900798797607;0.0041103363037109;0.0004090309143066;0;44;66;583;195.25;66;1462;785.8333333333334;True;1690451257.898139;3,0,0,0,0,0,0,0,0,0;28.767490005493165;5,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;3;0;0;10;64,54,54,54,54,54,54,64,64,64;502,11,11,11,11,11,11,493,485,484;0.012302875518798828,1.811981201171875e-05,1.0013580322265625e-05;0.001990079879760742,2.9087066650390625e-05,7.867813110351562e-06,5.9604644775390625e-06,1.2159347534179688e-05;True;5.9451131599654605,0.0,4.855031518427473,6.081209564709829,2.0,6.268758439731466,6.223856189774735,0.0,0.0,0.0
10.34.1.22;38742;141.8.157.73;443;6;10;1690451142.934078;1690451264.542162;121.60808396339417;0.0074272155761718;0.0020990371704101;0.0,0.005179166793823242,0.0020380020141601562,2.09808349609375e-05,1.1920928955078125e-05,1.0013580322265625e-05,1.811981201171875e-05,0.000102996826171875,1.8835067749023438e-05,2.7179718017578125e-05;1,-1,-1,-1,-1,-1,-1,1,1,1;583,66,1462,1462,70,1366,289,66,66,66;4;6;1.883506774902344e-05;0.0073812007904052;1.0013580322265623e-05;0.0020380020141601;0.0024757385253906;0.000419807434082;0;45;66;583;195.25;66;1462;785.8333333333334;True;1690451264.542162;3,0,0,0,0,0,0,0,0,0;28.767490005493165;5,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;3;0;0;10;64,54,54,54,54,54,54,64,64,64;502,11,11,11,11,11,11,493,485,484;0.0073812007904052734,1.8835067749023438e-05,2.7179718017578125e-05;0.0020380020141601562,2.09808349609375e-05,1.1920928955078125e-05,1.0013580322265625e-05,1.811981201171875e-05;True;5.811244940486331,0.0,4.8187042378200635,6.081209564709829,2.0,6.268758439731466,6.328758439731466,0.0,0.0,0.0
10.34.1.22;41622;141.8.157.68;443;6;10;1690451149.876959;1690451270.645649;120.76868987083436;0.0114920139312744;0.0021631717681884;0.0,0.005136013031005859,0.0021049976348876953,2.5033950805664062e-05,9.059906005859375e-06,6.9141387939453125e-06,1.71661376953125e-05,0.00017881393432617188,1.9073486328125e-05,0.003994941711425781;1,-1,-1,-1,-1,-1,-1,1,1,1;583,66,1462,1462,70,1462,193,66,66,159;4;6;1.9073486328125e-05;0.0074779987335205;6.9141387939453125e-06;0.0021049976348876;0.0038306713104248;0.0004326343536376;0;46;66;583;218.5;66;1462;785.8333333333334;True;1690451270.645649;3,0,0,0,0,0,0,0,0,0;28.767490005493165;5,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;3;0;0;10;64,54,54,54,54,54,54,64,64,64;502,11,11,11,11,11,11,493,482,501;0.007477998733520508,1.9073486328125e-05,0.003994941711425781;0.0021049976348876953,2.5033950805664062e-05,9.059906005859375e-06,6.9141387939453125e-06,1.71661376953125e-05;True;5.862466534900556,0.0,4.851546362971506,6.081209564709829,2.0,6.268758439731466,6.2687584397314655,0.0,0.0,5.567434307427122
10.34.1.22;39770;213.180.206.5;443;6;10;1690451217.292436;1690451277.402973;60.11053705215454;0.016618013381958;0.0025019645690917;0.0,0.009818077087402344,0.0006248950958251953,2.5987625122070312e-05,1.5974044799804688e-05,0.0001571178436279297,0.0016779899597167969,0.0001678466796875,0.003815174102783203,0.00031495094299316406;1,-1,-1,-1,-1,1,-1,1,1,1;583,66,1462,1462,1370,66,514,66,146,1434;5;5;0.0003149509429931;0.0106420516967773;1.5974044799804688e-05;0.0018351078033447;0.0041545033454895;0.0006254911422729;0;119;66;1434;459.0;66;1462;974.8;True;1690451277.402973;4,0,0,0,0,0,0,0,0,0;28.767490005493165;4,0,0,0,0,0,0,0,0,0;28.76754169464112;8,0,0,0,0,0,0,0,0,0;28.76754169464112;0;10;0;4;0;0;10;64,54,54,54,54,64,54,64,64,64;502,11,11,11,11,489,11,501,501,501;0.010642051696777344,0.0018458366394042969,0.003815174102783203,0.00031495094299316406;0.0006248950958251953,2.5987625122070312e-05,1.5974044799804688e-05,0.0018351078033447266;True;5.941467880199458,0.0,5.83170611713733,6.248758439731466,6.308758439731466,0.0,6.268758439731466,0.0,5.8280559073332725,6.283856189774735
