proto,packets_count,f_pkts_num,min_fiat,min_biat,flow_packets_per_second,f_min_pkt_size,f_max_pkt_size,b_min_pkt_size,b_max_pkt_size,b_mean_pkt_size,diag_step_fiat,diag_step_biat,diag_steps,tcp_syn_count,tcp_ack_count,tcp_rst_count,tcp_fin_count,tcp_urg_count,tcp_retr_count,pktiat_0,pktiat_1,pktiat_2,pktiat_3,pktiat_4,pktiat_7,pktiat_8,pktiat_9,pktlen_1,pktlen_8,type
6,10,5,1.0967254638671877e-05,1.811981201171875e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0051310062408447266,0.0005509853363037109,2.002716064453125e-05,1.811981201171875e-05,1.0967254638671875e-05,0.0016589164733886719,0.00026702880859375,66,514,1
6,10,5,0.0002610683441162,1.0013580322265623e-05,1,66,920,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005568981170654297,0.0004658699035644531,2.5033950805664062e-05,1.0013580322265625e-05,0.00024890899658203125,0.0031020641326904297,0.00026106834411621094,66,146,1
6,10,5,0.0002639293670654,1.2874603271484377e-05,1,66,920,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0067789554595947266,0.0005359649658203125,3.504753112792969e-05,1.2874603271484375e-05,0.00025010108947753906,0.002849102020263672,0.0002639293670654297,66,146,1
6,10,5,0.0001759529113769,8.106231689453125e-06,1,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.007318973541259766,0.0005729198455810547,3.0040740966796875e-05,8.106231689453125e-06,0.00016808509826660156,0.002624034881591797,0.00017595291137695312,66,146,1
6,10,5,0.0003349781036376,7.867813110351562e-06,0,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005339860916137695,0.0004181861877441406,2.5033950805664062e-05,7.867813110351562e-06,0.0001289844512939453,0.005703926086425781,0.0003349781036376953,66,146,1
6,10,5,0.0003080368041992,9.059906005859377e-06,1,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.007040977478027344,0.00047206878662109375,1.9073486328125e-05,9.059906005859375e-06,0.00024318695068359375,0.008176803588867188,0.00030803680419921875,66,146,1
6,10,5,0.0001289844512939,8.0108642578125e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005166053771972656,0.0005328655242919922,0.000102996826171875,6.008148193359375e-05,0.0014700889587402344,0.00011587142944335938,0.002665996551513672,66,66,1
6,10,5,2.09808349609375e-05,2.789497375488281e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005219936370849609,0.0006170272827148438,3.910064697265625e-05,2.7894973754882812e-05,2.09808349609375e-05,0.0011439323425292969,0.00015997886657714844,66,514,1
6,10,5,0.0001709461212158,8.702278137207031e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005454063415527344,0.0005409717559814453,8.702278137207031e-05,9.894371032714844e-05,0.001010894775390625,0.00023698806762695312,0.0026841163635253906,66,66,1
6,10,5,0.0003318786621093,6.9141387939453125e-06,0,66,927,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.007297992706298828,0.00030803680419921875,2.002716064453125e-05,6.9141387939453125e-06,0.00014281272888183594,0.006341218948364258,0.000331878662109375,66,146,1
6,10,5,1.5020370483398438e-05,1.9788742065429688e-05,1,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005468845367431641,0.0004801750183105469,1.9788742065429688e-05,2.09808349609375e-05,1.5020370483398438e-05,0.0011820793151855469,0.00019693374633789062,66,514,1
6,10,5,0.0001180171966552,2.002716064453125e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005045890808105469,0.0005121231079101562,0.00012683868408203125,2.002716064453125e-05,0.0012969970703125,0.00019693374633789062,0.0027060508728027344,66,66,1
6,10,5,9.083747863769533e-05,2.09808349609375e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.006489992141723633,0.0003418922424316406,2.09808349609375e-05,8.416175842285156e-05,0.0005671977996826172,0.00011992454528808594,0.0028228759765625,66,66,1
6,10,5,1.4066696166992188e-05,1.0967254638671877e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005156040191650391,0.0005769729614257812,2.288818359375e-05,1.0967254638671875e-05,1.4066696166992188e-05,0.0016980171203613281,0.00017714500427246094,66,514,1
6,10,5,0.0002570152282714,2.312660217285156e-05,0,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005555868148803711,0.0006170272827148438,2.3126602172851562e-05,2.5033950805664062e-05,0.00028395652770996094,0.0033600330352783203,0.0002570152282714844,66,146,1
6,10,5,0.0002229213714599,7.867813110351562e-06,0,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.008021831512451172,0.0008139610290527344,2.2172927856445312e-05,7.867813110351562e-06,0.00026798248291015625,0.0026531219482421875,0.00022292137145996094,66,146,1
6,10,5,0.0001718997955322,8.821487426757812e-06,1,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.011404991149902344,0.00019097328186035156,0.00017905235290527344,1.5020370483398438e-05,0.0005140304565429688,0.00013303756713867188,0.0035848617553710938,66,66,1
6,10,5,0.0003378391265869,1.0013580322265623e-05,1,66,920,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0048410892486572266,0.0005249977111816406,2.7894973754882812e-05,1.0013580322265625e-05,0.00011706352233886719,0.006433963775634766,0.00033783912658691406,66,146,1
6,10,5,0.0002369880676269,1.0967254638671877e-05,0,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.007500886917114258,0.0007851123809814453,2.002716064453125e-05,1.0967254638671875e-05,0.00021195411682128906,0.003770112991333008,0.00023698806762695312,66,146,1
6,10,4,3.0994415283203125e-05,1.0013580322265623e-05,0,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004951953887939453,0.0007750988006591797,3.2901763916015625e-05,2.6941299438476562e-05,3.0994415283203125e-05,0.0010700225830078125,0.0002448558807373047,66,514,1
6,10,5,0.0002901554107666,1.0013580322265623e-05,1,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.006916046142578125,0.0010259151458740234,3.504753112792969e-05,1.0013580322265625e-05,0.00019407272338867188,0.0032808780670166016,0.00029015541076660156,66,146,1
6,10,5,1.4066696166992188e-05,1.0013580322265623e-05,1,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0052640438079833984,0.0006248950958251953,2.4080276489257812e-05,1.0013580322265625e-05,1.4066696166992188e-05,0.0015549659729003906,0.0001919269561767578,66,514,1
6,10,5,0.0003609657287597,1.3113021850585938e-05,2,66,920,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005105018615722656,0.0005319118499755859,4.291534423828125e-05,1.3113021850585938e-05,0.00023102760314941406,0.004531145095825195,0.0003609657287597656,66,146,1
6,10,5,0.0001988410949707,6.9141387939453125e-06,1,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0073587894439697266,0.0007131099700927734,2.5987625122070312e-05,6.9141387939453125e-06,0.00022411346435546875,0.004498004913330078,0.00019884109497070312,66,146,1
6,10,5,0.0001139640808105,1.7881393432617188e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.01122903823852539,0.0006649494171142578,0.00010609626770019531,1.7881393432617188e-05,0.0019478797912597656,0.0002491474151611328,0.004830837249755859,66,66,1
6,10,4,7.104873657226562e-05,1.4781951904296877e-05,0,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.006783962249755859,0.0004241466522216797,1.4781951904296875e-05,2.1219253540039062e-05,7.104873657226562e-05,0.0003910064697265625,9.894371032714844e-05,66,514,1
6,10,5,0.0001630783081054,9.059906005859377e-06,1,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0052030086517333984,0.0007090568542480469,1.8835067749023438e-05,9.059906005859375e-06,0.00019788742065429688,0.002891063690185547,0.00016307830810546875,66,146,1
6,10,5,0.0001978874206542,0.0004642009735107,0,66,927,66,1388,592.2,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005369901657104492,0.0004642009735107422,0.00020694732666015625,0.00040602684020996094,0.004327058792114258,0.00027298927307128906,0.014915943145751953,66,66,1
6,10,5,0.0002439022064208,0.000370979309082,0,66,926,66,1464,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005251169204711914,0.00037097930908203125,0.0001659393310546875,0.00047206878662109375,0.01117086410522461,0.00045299530029296875,0.046389102935791016,66,66,1
6,10,5,3.695487976074219e-05,1.0013580322265623e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.00490117073059082,0.00023984909057617188,1.5974044799804688e-05,1.0013580322265625e-05,0.0009348392486572266,0.00013208389282226562,0.004044055938720703,66,66,1
6,10,5,0.0001208782196044,2.8848648071289062e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.006474018096923828,0.0003681182861328125,2.8848648071289062e-05,6.103515625e-05,0.0006639957427978516,0.0001289844512939453,0.0031599998474121094,66,66,1
6,10,5,2.694129943847656e-05,1.4066696166992188e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0049059391021728516,0.0005049705505371094,3.695487976074219e-05,1.4066696166992188e-05,0.0012111663818359375,0.0002548694610595703,0.0028591156005859375,66,66,1
6,10,4,0.0001299381256103,1.9073486328125e-05,0,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.006574869155883789,0.000370025634765625,1.9073486328125e-05,2.288818359375e-05,0.00012993812561035156,0.0006260871887207031,0.00011491775512695312,66,514,1
6,10,5,2.09808349609375e-05,1.2874603271484377e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.006520986557006836,0.0003299713134765625,5.602836608886719e-05,1.2874603271484375e-05,0.00044989585876464844,0.0001571178436279297,0.005963802337646484,66,66,1
6,10,5,0.0007069110870361,0.0004150867462158,0,66,926,66,1464,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005295991897583008,0.0004150867462158203,0.00016880035400390625,0.0025811195373535156,0.004516124725341797,0.0002639293670654297,0.019762039184570312,66,66,1
6,10,5,0.0003528594970703,2.002716064453125e-05,0,66,924,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.007501125335693359,0.0004909038543701172,2.002716064453125e-05,2.193450927734375e-05,0.00012087821960449219,0.004762172698974609,0.0003528594970703125,66,146,1
6,10,5,0.0002720355987548,0.0003731250762939,0,66,897,66,1462,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005314826965332031,0.0003731250762939453,0.00015783309936523438,0.004266023635864258,0.002213001251220703,0.0004661083221435547,0.012700080871582031,66,66,1
6,10,4,1.6927719116210938e-05,1.2874603271484377e-05,1,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004988908767700195,0.0004611015319824219,3.1948089599609375e-05,1.3113021850585938e-05,1.6927719116210938e-05,0.0014979839324951172,0.00014400482177734375,66,514,1
6,10,5,0.0002110004425048,9.059906005859377e-06,0,66,919,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004934072494506836,0.000514984130859375,3.1948089599609375e-05,9.059906005859375e-06,0.00015807151794433594,0.0030639171600341797,0.0002110004425048828,66,146,1
6,10,5,0.0002510547637939,0.0004119873046875,0,66,920,66,1462,606.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005239963531494141,0.0004119873046875,0.00012993812561035156,0.00032401084899902344,0.0035729408264160156,0.00033092498779296875,0.017318010330200195,66,66,1
6,10,5,0.0003559589385986,0.0004980564117431,1,66,924,66,812,327.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004945993423461914,0.0004980564117431641,0.00012803077697753906,0.0006439685821533203,0.04250812530517578,0.0034079551696777344,0.0011510848999023438,66,66,1
6,10,5,0.0001721382141113,1.4066696166992188e-05,0,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005368947982788086,0.0004458427429199219,2.5987625122070312e-05,1.4066696166992188e-05,0.0001068115234375,0.002763032913208008,0.00017213821411132812,66,146,1
6,10,5,0.000195026397705,1.1920928955078123e-05,1,66,925,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005244016647338867,0.0005259513854980469,2.002716064453125e-05,1.1920928955078125e-05,0.0001990795135498047,0.0030438899993896484,0.00019502639770507812,66,146,1
6,10,5,0.0021901130676269,1.0013580322265623e-05,0,66,919,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0067861080169677734,0.0006029605865478516,2.09808349609375e-05,1.0013580322265625e-05,0.00023412704467773438,0.004714012145996094,0.002956867218017578,66,146,1
6,10,4,1.9073486328125e-05,6.9141387939453125e-06,0,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.006720066070556641,0.0011038780212402344,2.4080276489257812e-05,1.811981201171875e-05,1.9073486328125e-05,0.0024988651275634766,0.0002460479736328125,66,514,1
6,10,5,0.0002949237823486,2.408027648925781e-05,0,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0051000118255615234,0.0005519390106201172,2.4080276489257812e-05,2.5987625122070312e-05,0.0001430511474609375,0.0032949447631835938,0.0002949237823486328,66,146,1
6,10,5,0.000270128250122,9.059906005859377e-06,0,66,923,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005604982376098633,0.0006020069122314453,3.0040740966796875e-05,9.059906005859375e-06,0.00023412704467773438,0.0027968883514404297,0.0002701282501220703,66,146,1
6,10,4,2.288818359375e-05,1.0013580322265623e-05,0,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.009763002395629883,0.0005090236663818359,1.8835067749023438e-05,1.0013580322265625e-05,2.288818359375e-05,0.0011930465698242188,0.0001800060272216797,66,514,1
6,10,5,0.0002319812774658,2.002716064453125e-05,0,66,925,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005324840545654297,0.0004601478576660156,2.002716064453125e-05,2.193450927734375e-05,0.00023984909057617188,0.005059003829956055,0.0002319812774658203,66,146,1
6,10,4,2.002716064453125e-05,7.152557373046875e-06,1,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004868984222412109,0.0005369186401367188,1.5020370483398438e-05,2.09808349609375e-05,2.002716064453125e-05,0.002134084701538086,0.0003299713134765625,66,514,1
6,10,5,0.0002510547637939,1.2874603271484377e-05,0,66,925,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.01128697395324707,0.0005340576171875,4.410743713378906e-05,1.2874603271484375e-05,0.00025391578674316406,0.004858970642089844,0.0002510547637939453,66,146,1
6,10,4,2.002716064453125e-05,1.1920928955078123e-05,0,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004789113998413086,0.000823974609375,2.09808349609375e-05,1.1920928955078125e-05,2.002716064453125e-05,0.001397848129272461,0.00015306472778320312,66,514,1
6,10,5,4.506111145019531e-05,2.002716064453125e-05,1,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005049943923950195,0.0006129741668701172,0.0001430511474609375,2.002716064453125e-05,0.0013880729675292969,0.00017309188842773438,0.002730846405029297,66,66,1
6,10,4,2.789497375488281e-05,7.867813110351562e-06,1,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004843950271606445,0.0003972053527832031,3.2901763916015625e-05,9.059906005859375e-06,2.7894973754882812e-05,0.0012011528015136719,0.00020194053649902344,66,514,1
6,10,5,0.000195026397705,8.106231689453125e-06,0,66,919,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.007380008697509766,0.0002930164337158203,2.193450927734375e-05,8.106231689453125e-06,0.0001289844512939453,0.0027790069580078125,0.00019502639770507812,66,146,1
6,10,4,1.1920928955078123e-05,5.960464477539063e-06,1,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004901885986328125,0.00046896934509277344,2.002716064453125e-05,8.106231689453125e-06,1.1920928955078125e-05,0.001257181167602539,0.00020599365234375,66,514,1
6,10,5,0.0001769065856933,8.106231689453125e-06,0,66,925,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005333900451660156,0.0005540847778320312,2.09808349609375e-05,8.106231689453125e-06,0.00021791458129882812,0.002747058868408203,0.00017690658569335938,66,146,1
6,10,5,0.0004580020904541,2.002716064453125e-05,0,66,919,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0049059391021728516,0.0005080699920654297,2.5987625122070312e-05,2.002716064453125e-05,0.0001399517059326172,0.0033690929412841797,0.00045800209045410156,66,146,1
6,10,4,2.7179718017578125e-05,7.867813110351562e-06,1,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005125999450683594,0.0003159046173095703,3.0994415283203125e-05,8.106231689453125e-06,2.7179718017578125e-05,0.000885009765625,0.0001850128173828125,66,514,1
6,10,4,1.621246337890625e-05,1.0967254638671877e-05,0,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004837989807128906,0.0004508495330810547,1.71661376953125e-05,1.0967254638671875e-05,1.621246337890625e-05,0.0012350082397460938,0.0002579689025878906,66,514,1
6,10,5,0.0002291202545166,1.7881393432617188e-05,0,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.006412982940673828,0.0003650188446044922,2.002716064453125e-05,1.7881393432617188e-05,0.00020384788513183594,0.002758026123046875,0.00022912025451660156,66,146,1
6,10,5,0.0002510547637939,0.0002789497375488,0,66,926,66,1462,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0066030025482177734,0.0002789497375488281,0.0002899169921875,0.00047898292541503906,0.0035080909729003906,0.00021791458129882812,0.015162944793701172,66,66,1
6,10,5,0.0001959800720214,0.0005569458007812,1,66,920,66,1462,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005067110061645508,0.00055694580078125,0.0002789497375488281,0.0018949508666992188,0.0035479068756103516,0.0002739429473876953,0.02103114128112793,66,66,1
6,10,4,2.193450927734375e-05,1.2874603271484377e-05,0,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.006740093231201172,0.0007269382476806641,2.3126602172851562e-05,2.5033950805664062e-05,2.193450927734375e-05,0.002546072006225586,0.0003380775451660156,66,514,1
6,10,5,0.000493049621582,0.0004560947418212,0,66,922,66,1464,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0051610469818115234,0.00045609474182128906,0.00024700164794921875,0.003011941909790039,0.003226041793823242,0.0001881122589111328,0.01505899429321289,66,66,1
6,10,4,1.4066696166992188e-05,8.106231689453125e-06,0,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004866838455200195,0.0005831718444824219,3.2901763916015625e-05,1.0013580322265625e-05,1.4066696166992188e-05,0.0011708736419677734,0.00021004676818847656,66,514,1
6,10,5,2.5033950805664062e-05,9.059906005859377e-06,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004826068878173828,0.0005319118499755859,1.6927719116210938e-05,9.059906005859375e-06,2.5033950805664062e-05,0.0012688636779785156,0.00013399124145507812,66,514,1
6,10,5,8.106231689453125e-06,9.059906005859377e-06,1,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004903078079223633,0.0005769729614257812,2.002716064453125e-05,9.059906005859375e-06,8.106231689453125e-06,0.0009758472442626953,0.00011515617370605469,66,514,1
6,10,4,1.9788742065429688e-05,1.1920928955078123e-05,1,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005011081695556641,0.00041294097900390625,2.09808349609375e-05,2.3126602172851562e-05,1.9788742065429688e-05,0.0013391971588134766,0.00027489662170410156,66,514,1
6,10,5,0.0001828670501708,1.811981201171875e-05,0,66,920,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005090951919555664,0.00049591064453125,2.002716064453125e-05,1.811981201171875e-05,0.00018310546875,0.0025980472564697266,0.00018286705017089844,66,146,1
6,10,5,9.202957153320312e-05,1.5020370483398438e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005037069320678711,0.0005168914794921875,0.00011515617370605469,1.5020370483398438e-05,0.0017337799072265625,0.00022220611572265625,0.0031218528747558594,66,66,1
6,10,5,0.0001602172851562,1.0967254638671877e-05,1,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.007316112518310547,0.00039386749267578125,0.0001239776611328125,2.1219253540039062e-05,0.0011868476867675781,0.0001220703125,0.0026459693908691406,66,66,1
6,10,5,0.0002551078796386,2.288818359375e-05,0,66,920,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0109100341796875,0.0004069805145263672,2.5033950805664062e-05,2.288818359375e-05,0.00019812583923339844,0.002981901168823242,0.0002551078796386719,66,146,1
6,10,5,0.0002717971801757,2.288818359375e-05,0,66,919,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004969120025634766,0.0006089210510253906,2.288818359375e-05,2.3126602172851562e-05,0.0002739429473876953,0.0034551620483398438,0.00027179718017578125,66,146,1
6,10,4,3.2901763916015625e-05,1.3113021850585938e-05,0,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004724025726318359,0.0004858970642089844,2.7179718017578125e-05,1.3828277587890625e-05,3.2901763916015625e-05,0.001127004623413086,0.00020503997802734375,66,514,1
6,10,5,0.0003209114074707,8.821487426757812e-06,0,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.00732111930847168,0.00031685829162597656,3.719329833984375e-05,8.821487426757812e-06,0.0002110004425048828,0.0033669471740722656,0.0003209114074707031,66,146,1
6,10,5,9.584426879882812e-05,2.9087066650390625e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.006596088409423828,0.00021409988403320312,0.0001227855682373047,2.9087066650390625e-05,0.0005850791931152344,0.00012302398681640625,0.002753019332885742,66,66,1
6,10,5,0.0001609325408935,8.106231689453125e-06,0,66,920,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004891157150268555,0.0004968643188476562,1.9073486328125e-05,8.106231689453125e-06,0.00015211105346679688,0.003885030746459961,0.0001609325408935547,66,146,1
6,10,5,0.0002260208129882,0.0004100799560546,0,66,925,66,1464,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005467891693115234,0.0004100799560546875,0.0001990795135498047,0.00033783912658691406,0.004446983337402344,0.0002770423889160156,0.011263132095336914,66,66,1
6,10,4,2.09808349609375e-05,6.9141387939453125e-06,0,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.006500959396362305,0.0003781318664550781,2.09808349609375e-05,9.059906005859375e-06,2.09808349609375e-05,0.0003371238708496094,0.00018787384033203125,66,514,1
6,10,5,0.0002610683441162,1.883506774902344e-05,0,66,926,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004770040512084961,0.0005979537963867188,2.7179718017578125e-05,1.8835067749023438e-05,0.0001990795135498047,0.003200054168701172,0.00026106834411621094,66,146,1
6,10,4,1.6927719116210938e-05,5.960464477539063e-06,0,66,583,66,1462,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.011278867721557617,0.0008170604705810547,1.9073486328125e-05,1.6927719116210938e-05,1.6927719116210938e-05,0.002496004104614258,0.00027108192443847656,66,514,1
6,10,5,0.0001800060272216,1.6927719116210938e-05,1,66,925,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005383014678955078,0.00041413307189941406,2.09808349609375e-05,1.6927719116210938e-05,0.00023102760314941406,0.0028221607208251953,0.0001800060272216797,66,146,1
6,10,5,1.0013580322265623e-05,2.408027648925781e-05,0,66,583,66,1464,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005154848098754883,0.0005500316619873047,4.291534423828125e-05,2.4080276489257812e-05,1.0013580322265625e-05,0.00168609619140625,0.0002567768096923828,66,514,1
6,10,5,1.9073486328125e-05,3.695487976074219e-05,1,66,920,66,812,327.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005587100982666016,0.0004520416259765625,0.0027740001678466797,8.082389831542969e-05,3.695487976074219e-05,0.0038690567016601562,0.000164031982421875,66,812,1
6,10,5,0.0002820491790771,9.059906005859377e-06,0,66,920,66,1462,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.009709835052490234,0.0006229877471923828,2.8133392333984375e-05,9.059906005859375e-06,0.0002009868621826172,0.006619930267333984,0.00028204917907714844,66,146,1
