proto,packets_count,f_pkts_num,min_fiat,min_biat,flow_packets_per_second,f_min_pkt_size,f_max_pkt_size,b_min_pkt_size,b_max_pkt_size,b_mean_pkt_size,diag_step_fiat,diag_step_biat,diag_steps,tcp_syn_count,tcp_ack_count,tcp_rst_count,tcp_fin_count,tcp_urg_count,tcp_retr_count,pktiat_0,pktiat_1,pktiat_2,pktiat_3,pktiat_4,pktiat_7,pktiat_8,pktiat_9,pktlen_1,pktlen_8,type,total_fiat,pktlen_5,pktlen_6,pktlen_7,pktlen_9,tcp_psh_count,pktiat_5,pktlen_0,pktlen_4
6,10,5,3.2901763916015625e-05,2.2172927856445312e-05,0,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0050160884857177,0.000403881072998,2.2172927856445312e-05,4.887580871582031e-05,3.600120544433594e-05,0.0015511512756347,0.0002059936523437,66,514,1,,,,,,,,,
6,10,5,2.09808349609375e-05,1.5020370483398438e-05,1,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0104792118072509,0.0008468627929687,6.604194641113281e-05,1.5020370483398438e-05,0.0026488304138183,0.0004119873046875,0.0031931400299072,66,66,1,,,,,,,,,
6,10,5,0.0002870559692382,2.09808349609375e-05,2,66,926.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0050501823425292,0.0005879402160644,2.789497375488281e-05,2.09808349609375e-05,0.0003409385681152,0.0063600540161132,0.0002870559692382,66,146,1,,,,,,,,,
6,10,5,0.000115156173706,3.910064697265625e-05,0,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0053920745849609,0.0003869533538818,0.000108003616333,3.910064697265625e-05,0.0011749267578125,0.0001959800720214,0.0044178962707519,66,66,1,,,,,,,,,
6,10,5,0.0003128051757812,0.0003931522369384,1,66,925.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0049889087677001,0.0003931522369384,0.000201940536499,0.0035071372985839,0.003058910369873,0.0002760887145996,0.0171689987182617,66,66,1,,,,,,,,,
6,10,5,0.0003328323364257,8.821487426757812e-06,1,66,924.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.00714111328125,0.0003259181976318,3.409385681152344e-05,8.821487426757812e-06,0.0002548694610595,0.0032341480255126,0.0003328323364257,66,146,1,,,,,,,,,
6,10,5,0.000338077545166,1.4066696166992188e-05,0,66,925.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0051980018615722,0.0006418228149414,3.0994415283203125e-05,1.4066696166992188e-05,0.000101089477539,0.0043070316314697,0.000338077545166,66,146,1,,,,,,,,,
6,10,5,0.0003550052642822,0.0003209114074707,1,66,923.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0050909519195556,0.0003209114074707,0.0001389980316162,0.0086579322814941,0.0028789043426513,0.0010609626770019,0.0159580707550048,66,66,1,,,,,,,,,
6,10,5,0.0002601146697998,0.0006239414215087,1,66,926.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005321979522705,0.0006239414215087,0.0002892017364501,0.0003697872161865,0.004390001296997,0.000216007232666,0.0585019588470459,66,66,1,,,,,,,,,
6,10,5,0.000108003616333,1.7881393432617188e-05,0,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0112130641937255,0.0004689693450927,0.0001330375671386,1.7881393432617188e-05,0.0014059543609619,0.0002498626708984,0.0055811405181884,66,66,1,,,,,,,,,
6,10,5,3.2901763916015625e-05,1.1920928955078123e-05,0,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0067100524902343,0.0011689662933349,3.600120544433594e-05,1.1920928955078123e-05,0.0023989677429199,0.0003900527954101,0.0064659118652343,66,66,1,,,,,,,,,
6,10,5,0.0002541542053222,0.0003268718719482,0,66,926.0,66,1464.0,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0048861503601074,0.0003268718719482,0.0002532005310058,0.0004627704620361,0.0037431716918945,0.0002758502960205,0.0133910179138183,66,66,1,,,,,,,,,
6,10,5,0.0003058910369873,0.0004041194915771,0,66,925.0,66,1464.0,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0048539638519287,0.0004041194915771,0.000154972076416,0.0058040618896484,0.0038239955902099,0.0002529621124267,0.0156750679016113,66,66,1,,,,,,,,,
6,10,5,0.0005559921264648,3.504753112792969e-05,0,66,923.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0070509910583496,0.0004999637603759,3.910064697265625e-05,3.504753112792969e-05,0.0003228187561035,0.0050761699676513,0.0005559921264648,66,146,1,,,,,,,,,
6,10,4,3.3855438232421875e-05,1.2874603271484377e-05,0,66,583.0,66,1462.0,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0048460960388183,0.0004129409790039,9.298324584960938e-05,1.4066696166992188e-05,3.3855438232421875e-05,0.0004730224609375,0.0002810955047607,66,514,1,,,,,,,,,
6,10,5,0.000356912612915,0.0002892017364501,0,66,925.0,66,1464.0,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.00506591796875,0.0002892017364501,0.0001909732818603,0.003695011138916,0.0031640529632568,0.0002679824829101,0.0223560333251953,66,66,1,,,,,,,,,
6,10,5,0.0002400875091552,0.0004611015319824,1,66,926.0,66,1462.0,607.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0050249099731445,0.0004611015319824,0.0001637935638427,0.0003800392150878,0.0070271492004394,0.000295877456665,0.0324251651763916,66,66,1,,,,,,,,,
6,10,5,0.0002820491790771,0.0002601146697998,0,66,919.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0058100223541259,0.0002601146697998,0.0002169609069824,0.0036799907684326,0.0031490325927734,0.0002260208129882,0.0859761238098144,66,66,1,,,,,,,,,
6,10,5,0.0001189708709716,2.813339233398437e-05,1,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0066108703613281,0.0003829002380371,2.813339233398437e-05,3.0040740966796875e-05,0.0004599094390869,0.0001721382141113,0.0049428939819335,66,66,1,,,,,,,,,
6,10,5,0.0003008842468261,1.4066696166992188e-05,0,66,920.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0075969696044921,0.0004451274871826,2.789497375488281e-05,1.4066696166992188e-05,0.0002059936523437,0.0036201477050781,0.0003008842468261,66,146,1,,,,,,,,,
6,10,5,0.0003190040588378,0.0005638599395751,1,66,926.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.005321979522705,0.0005638599395751,0.0002291202545166,0.0004248619079589,0.0037641525268554,0.0002129077911376,0.0576729774475097,66,66,1,,,,,,,,,
6,10,4,2.09808349609375e-05,1.0967254638671877e-05,1,66,583.0,66,1462.0,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0049459934234619,0.0006401538848876,3.886222839355469e-05,2.9087066650390625e-05,2.09808349609375e-05,0.0010938644409179,0.000223159790039,66,514,1,,,,,,,,,
6,10,5,0.0003700256347656,1.1920928955078123e-05,0,66,925.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004969835281372,0.0004501342773437,5.793571472167969e-05,1.1920928955078123e-05,0.0001890659332275,0.0034480094909667,0.0003700256347656,66,146,1,,,,,,,,,
6,10,5,0.0002510547637939,0.0011560916900634,1,66,926.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0066869258880615,0.0011560916900634,0.0001840591430664,0.0045328140258789,0.0051958560943603,0.0002601146697998,0.0212039947509765,66,66,1,,,,,,,,,
6,10,5,0.000619888305664,1.0013580322265623e-05,0,66,927.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0068590641021728,0.0870280265808105,5.197525024414063e-05,1.0013580322265623e-05,0.0002119541168212,0.0044701099395751,0.0006380081176757,66,146,1,,,,,,,,,
6,10,5,0.0003020763397216,0.0002620220184326,1,66,924.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0054681301116943,0.0002620220184326,0.0001459121704101,0.0045139789581298,0.0030548572540283,0.0002570152282714,0.0158131122589111,66,66,1,,,,,,,,,
6,10,5,0.0001451969146728,2.5033950805664062e-05,0,66,583.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0051569938659667,0.0004479885101318,2.5987625122070312e-05,2.5033950805664062e-05,0.0009748935699462,0.0002360343933105,0.0041868686676025,66,66,1,,,,,,,,,
6,10,5,0.0003361701965332,0.0004889965057373,0,66,926.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0049519538879394,0.0004889965057373,0.0002260208129882,0.0033018589019775,0.0069591999053955,0.000295877456665,0.01739501953125,66,66,1,,,,,,,,,
6,10,5,0.0003688335418701,1.811981201171875e-05,0,66,926.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0070669651031494,0.0006189346313476,3.504753112792969e-05,1.811981201171875e-05,0.0003290176391601,0.0082471370697021,0.0003688335418701,66,146,1,,,,,,,,,
6,10,5,2.193450927734375e-05,2.789497375488281e-05,0,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0049159526824951,0.0006210803985595,2.789497375488281e-05,2.813339233398437e-05,0.0016579627990722,0.000154972076416,0.0035450458526611,66,66,1,,,,,,,,,
6,10,4,2.09808349609375e-05,1.1920928955078123e-05,0,66,583.0,66,1462.0,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0049970149993896,0.0005321502685546,3.790855407714844e-05,1.3113021850585938e-05,2.09808349609375e-05,0.0011169910430908,0.0002319812774658,66,514,1,,,,,,,,,
6,10,5,0.0002760887145996,0.0004420280456542,2,66,920.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0046830177307128,0.0004420280456542,0.0002658367156982,0.0005240440368652,0.0036189556121826,0.0002920627593994,0.0671980381011962,66,66,1,,,,,,,,,
6,10,5,0.0004689693450927,3.695487976074219e-05,0,66,926.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0115811824798583,0.0003509521484375,4.291534423828125e-05,3.695487976074219e-05,0.0001649856567382,0.0045950412750244,0.0006539821624755,66,146,1,,,,,,,,,
6,10,5,4.482269287109375e-05,1.1920928955078123e-05,0,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0067250728607177,0.0004990100860595,3.600120544433594e-05,1.1920928955078123e-05,0.0006370544433593,0.0001740455627441,0.0067899227142333,66,66,1,,,,,,,,,
6,10,5,0.0002648830413818,0.0006830692291259,0,66,926.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0066630840301513,0.0006830692291259,0.0001847743988037,0.0003771781921386,0.0184509754180908,0.0002908706665039,0.0249660015106201,66,66,1,,,,,,,,,
6,10,5,3.1948089599609375e-05,1.2874603271484377e-05,0,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0068111419677734,0.0007648468017578,3.814697265625e-05,1.2874603271484377e-05,0.0024540424346923,0.0003190040588378,0.00337815284729,66,66,1,,,,,,,,,
6,10,5,0.0002307891845703,0.0003690719604492,0,66,925.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0051848888397216,0.0003690719604492,0.0001771450042724,0.0004630088806152,0.0079259872436523,0.0003149509429931,0.0089080333709716,66,66,1,,,,,,,,,
6,10,5,0.0002050399780273,0.0004122257232666,1,66,926.0,66,1464.0,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0049607753753662,0.0004122257232666,0.0001449584960937,0.0032899379730224,0.0031700134277343,0.0002429485321044,0.0179150104522705,66,66,1,,,,,,,,,
6,10,5,0.0004630088806152,3.600120544433594e-05,0,66,925.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0052471160888671,0.0005068778991699,3.600120544433594e-05,4.100799560546875e-05,0.0002040863037109,0.003580093383789,0.0004630088806152,66,146,1,,,,,,,,,
6,10,5,2.5987625122070312e-05,2.312660217285156e-05,0,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0045459270477294,0.0006840229034423,2.5033950805664062e-05,2.312660217285156e-05,0.0012118816375732,0.0001871585845947,0.0049688816070556,66,66,1,,,,,,,,,
6,10,5,0.000411033630371,1.5974044799804688e-05,0,66,920.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0050599575042724,0.0005979537963867,1.5974044799804688e-05,2.2172927856445312e-05,0.0003120899200439,0.003411054611206,0.000411033630371,66,146,1,,,,,,,,,
6,10,5,0.0002288818359375,0.0006079673767089,1,66,897.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0069010257720947,0.0006079673767089,0.0001699924468994,0.0036630630493164,0.0179898738861084,0.0002729892730712,0.0269660949707031,66,66,1,,,,,,,,,
6,10,4,2.694129943847656e-05,1.1920928955078123e-05,1,66,583.0,66,1462.0,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.007483959197998,0.0003831386566162,2.288818359375e-05,1.1920928955078123e-05,2.694129943847656e-05,0.0003950595855712,0.0001380443572998,66,514,1,,,,,,,,,
6,10,5,0.0002861022949218,0.0002310276031494,0,66,925.0,66,1464.0,607.2,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0048329830169677,0.0002310276031494,0.0001239776611328,0.0071709156036376,0.0029840469360351,0.0001938343048095,0.0126211643218994,66,66,1,,,,,,,,,
6,10,5,0.0002660751342773,1.1920928955078123e-05,0,66,920.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0072391033172607,0.0003540515899658,3.600120544433594e-05,1.1920928955078123e-05,0.000133991241455,0.0035951137542724,0.0002660751342773,66,146,1,,,,,,,,,
6,10,5,0.0003409385681152,0.0002291202545166,0,66,926.0,66,812.0,327.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0051929950714111,0.0004711151123046,0.0001399517059326,0.0037050247192382,0.0002291202545166,0.0031719207763671,0.0002391338348388,66,812,1,,,,,,,,,
6,10,5,0.0003519058227539,1.0013580322265623e-05,1,66,919.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0070831775665283,0.000885009765625,4.291534423828125e-05,1.0013580322265623e-05,0.0002529621124267,0.0043909549713134,0.0003519058227539,66,146,1,,,,,,,,,
6,10,5,3.695487976074219e-05,1.4066696166992188e-05,0,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0049409866333007,0.0004420280456542,3.409385681152344e-05,1.4066696166992188e-05,5.316734313964844e-05,3.695487976074219e-05,0.0046448707580566,66,66,1,,,,,,,,,
6,10,5,0.0003058910369873,1.3113021850585938e-05,0,66,918.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0111761093139648,0.0004730224609375,4.482269287109375e-05,1.3113021850585938e-05,0.0002000331878662,0.0037848949432373,0.0003058910369873,66,146,1,,,,,,,,,
6,10,5,0.0003077983856201,0.0003669261932373,0,66,925.0,66,1464.0,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004897117614746,0.0003669261932373,0.0001289844512939,0.0050051212310791,0.0029718875885009,0.0001840591430664,0.0122649669647216,66,66,1,,,,,,,,,
6,10,5,0.000291109085083,0.0004298686981201,0,66,924.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0056660175323486,0.0004298686981201,0.0001730918884277,0.0048458576202392,0.0032548904418945,0.0003259181976318,0.0158610343933105,66,66,1,,,,,,,,,
6,10,5,0.0002908706665039,0.0003859996795654,0,66,924.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0097630023956298,0.0003859996795654,0.0001850128173828,0.0005381107330322,0.00319504737854,0.0003168582916259,0.0088350772857666,66,66,1,,,,,,,,,
6,10,4,5.507469177246094e-05,1.3828277587890623e-05,0,66,583.0,66,1462.0,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004706859588623,0.0006170272827148,3.409385681152344e-05,1.5020370483398438e-05,5.507469177246094e-05,0.00095796585083,0.0001678466796875,66,514,1,,,,,,,,,
6,10,5,0.0004060268402099,1.0013580322265623e-05,0,66,920.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0075049400329589,1.9073486328125e-05,1.0013580322265623e-05,1.5020370483398438e-05,0.0001981258392333,0.0060260295867919,0.0004060268402099,66,146,1,,,,,,,,,
6,10,5,0.0002870559692382,0.0005910396575927,0,66,924.0,66,1464.0,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0051820278167724,0.0005910396575927,0.000154972076416,0.0004558563232421,0.0074670314788818,0.0002248287200927,0.0372920036315918,66,66,1,,,,,,,,,
6,10,4,2.09808349609375e-05,9.059906005859377e-06,0,66,583.0,66,1462.0,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0103979110717773,0.0004770755767822,2.384185791015625e-05,9.059906005859377e-06,2.09808349609375e-05,0.0007948875427246,0.0001552104949951,66,514,1,,,,,,,,,
6,10,5,0.0003459453582763,0.0004470348358154,0,66,926.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0048768520355224,0.0004470348358154,0.0001680850982666,0.0031170845031738,0.0040979385375976,0.0002460479736328,0.0495779514312744,66,66,1,,,,,,,,,
6,10,5,0.0004880428314208,1.3113021850585938e-05,1,66,926.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0072560310363769,0.0003948211669921,3.0994415283203125e-05,1.3113021850585938e-05,0.0001780986785888,0.0057899951934814,0.0007390975952148,66,146,1,,,,,,,,,
6,10,5,0.0002760887145996,0.0003318786621093,0,66,924.0,66,1464.0,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0048999786376953,0.0003318786621093,0.0001821517944335,0.0003919601440429,0.0033230781555175,0.0002179145812988,0.0301821231842041,66,66,1,,,,,,,,,
6,10,5,4.100799560546875e-05,1.2874603271484377e-05,1,66,919.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0075910091400146,0.0064179897308349,4.410743713378906e-05,1.4066696166992188e-05,4.100799560546875e-05,0.0102400779724121,0.0002849102020263,66,146,1,,,,,,,,,
6,10,5,0.0002510547637939,0.0003728866577148,0,66,919.0,66,1464.0,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0050890445709228,0.0003728866577148,0.0001819133758544,0.0033020973205566,0.0035400390625,0.0003409385681152,0.0184919834136962,66,66,1,,,,,,,,,
6,10,5,0.0004990100860595,0.0003910064697265,0,66,926.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0050549507141113,0.0003910064697265,0.0001451969146728,0.0043308734893798,0.0044500827789306,0.0002698898315429,0.0098481178283691,66,66,1,,,,,,,,,
6,10,5,0.0003490447998046,0.000385046005249,1,66,900.0,66,1462.0,607.0,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0050549507141113,0.000385046005249,0.0002000331878662,0.0052380561828613,0.0030269622802734,0.0002250671386718,0.02105712890625,66,66,1,,,,,,,,,
6,10,5,0.000317096710205,3.4809112548828125e-05,1,66,925.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0072510242462158,0.000540018081665,3.504753112792969e-05,3.4809112548828125e-05,0.0002138614654541,0.0042340755462646,0.000317096710205,66,146,1,,,,,,,,,
6,10,5,0.0002620220184326,0.0002830028533935,0,66,924.0,66,1462.0,606.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0053479671478271,0.0002830028533935,0.0001740455627441,0.0056300163269042,0.003173828125,0.000317096710205,0.0139811038970947,66,66,1,,,,,,,,,
6,10,4,1.71661376953125e-05,1.2874603271484377e-05,1,66,583.0,66,1462.0,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0049757957458496,0.0005841255187988,3.504753112792969e-05,1.2874603271484377e-05,1.71661376953125e-05,0.0016708374023437,0.0002260208129882,66,514,1,,,,,,,,,
6,10,4,0.0001358985900878,2.002716064453125e-05,0,66,583.0,66,1462.0,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0048611164093017,0.0004408359527587,2.312660217285156e-05,2.002716064453125e-05,0.0001358985900878,0.0009679794311523,0.000148057937622,66,514,1,,,,,,,,,
6,10,5,0.0003600120544433,0.0004899501800537,0,66,926.0,66,1464.0,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0050799846649169,0.0004899501800537,0.0001909732818603,0.0046741962432861,0.003835916519165,0.0003609657287597,0.0526039600372314,66,66,1,,,,,,,,,
6,10,4,5.316734313964844e-05,1.0967254638671877e-05,1,66,583.0,66,1462.0,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0049729347229003,0.0005550384521484,2.09808349609375e-05,1.0967254638671877e-05,5.316734313964844e-05,0.0015628337860107,0.0002012252807617,66,514,1,,,,,,,,,
6,10,5,0.0001921653747558,0.0004351139068603,0,66,920.0,66,1462.0,606.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0050749778747558,0.0004351139068603,0.0002198219299316,0.00108003616333,0.0032019615173339,0.0002949237823486,0.0156960487365722,66,66,1,,,,,,,,,
6,10,5,0.000364065170288,1.2874603271484377e-05,1,66,920.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0064630508422851,0.0007739067077636,2.813339233398437e-05,1.2874603271484377e-05,0.0002720355987548,0.00465989112854,0.000364065170288,66,146,1,,,,,,,,,
6,10,5,0.0002641677856445,0.0002710819244384,1,66,925.0,66,1464.0,608.2,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0050721168518066,0.0002710819244384,0.0001778602600097,0.007983922958374,0.0031559467315673,0.000378131866455,0.0916090011596679,66,66,1,,,,,,,,,
6,10,5,0.0002660751342773,0.0001721382141113,0,66,925.0,66,812.0,327.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004861831665039,0.0005221366882324,0.0001850128173828,0.0042469501495361,0.0001721382141113,0.004343032836914,0.0003490447998046,66,812,1,,,,,,,,,
6,10,5,0.0001249313354492,1.883506774902344e-05,0,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0049231052398681,0.0004189014434814,0.0001001358032226,1.883506774902344e-05,0.0010759830474853,0.0001871585845947,0.0030949115753173,66,66,1,,,,,,,,,
6,10,5,2.2172927856445312e-05,2.5987625122070312e-05,0,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0049231052398681,0.0008790493011474,3.0994415283203125e-05,2.5987625122070312e-05,6.794929504394531e-05,0.0027060508728027,0.0002388954162597,66,514,1,,,,,,,,,
6,10,5,0.0001091957092285,3.600120544433594e-05,1,66,583.0,66,1464.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.00506591796875,0.0006630420684814,3.600120544433594e-05,4.601478576660156e-05,0.0026237964630126,0.0002250671386718,0.0032060146331787,66,66,1,,,,,,,,,
6,10,5,0.0004358291625976,0.0004401206970214,0,66,925.0,66,1464.0,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.004990816116333,0.0004401206970214,0.0002059936523437,0.0047180652618408,0.0113718509674072,0.0002751350402832,0.0147068500518798,66,66,1,,,,,,,,,
6,10,5,0.0003409385681152,1.3113021850585938e-05,0,66,920.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0072999000549316,0.0004529953002929,4.00543212890625e-05,1.3113021850585938e-05,0.0001471042633056,0.0034620761871337,0.0003409385681152,66,146,1,,,,,,,,,
6,10,5,0.0002849102020263,0.0005660057067871,0,66,926.0,66,1464.0,607.4,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0050330162048339,0.0005660057067871,0.000133991241455,0.0032830238342285,0.0037360191345214,0.0002899169921875,0.0478639602661132,66,66,1,,,,,,,,,
6,10,4,2.002716064453125e-05,8.821487426757812e-06,0,66,583.0,66,1462.0,823.3333333333334,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0051469802856445,0.0004410743713378,3.695487976074219e-05,1.2159347534179688e-05,2.002716064453125e-05,0.0008847713470458,0.0002431869506835,66,514,1,,,,,,,,,
6,10,5,0.0002748966217041,1.0967254638671877e-05,0,66,926.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0050699710845947,0.0006909370422363,5.602836608886719e-05,1.0967254638671877e-05,0.0002870559692382,0.0038230419158935,0.0002748966217041,66,146,1,,,,,,,,,
6,10,5,0.0004150867462158,1.4066696166992188e-05,0,66,925.0,66,1462.0,974.8,12.639972496032716,12.638208389282228,12.639972496032716,0,10,0,0,0,10,0.0,0.0073099136352539,0.0004999637603759,2.312660217285156e-05,1.4066696166992188e-05,0.0001459121704101,0.0044310092926025,0.0004150867462158,66,146,1,,,,,,,,,
